Node List,Node Source
ZP3,c2.cp.wikipathways.v2023.2.Hs.symbols
LHX8,c2.cp.wikipathways.v2023.2.Hs.symbols
GAS5,c2.cp.wikipathways.v2023.2.Hs.symbols
ANKRD31,c2.cp.wikipathways.v2023.2.Hs.symbols
FANCM,c2.cp.wikipathways.v2023.2.Hs.symbols
ATG7,c2.cp.wikipathways.v2023.2.Hs.symbols
FANCG,c2.cp.wikipathways.v2023.2.Hs.symbols
FANCC,c2.cp.wikipathways.v2023.2.Hs.symbols
XPO5,c2.cp.wikipathways.v2023.2.Hs.symbols
BNC1,c2.cp.wikipathways.v2023.2.Hs.symbols
POLR3H,c2.cp.wikipathways.v2023.2.Hs.symbols
HAX1,c2.cp.wikipathways.v2023.2.Hs.symbols
EXO1,c2.cp.wikipathways.v2023.2.Hs.symbols
LHCGR,c2.cp.wikipathways.v2023.2.Hs.symbols
PMM2,c2.cp.wikipathways.v2023.2.Hs.symbols
FANCL,c2.cp.wikipathways.v2023.2.Hs.symbols
WRN,c2.cp.wikipathways.v2023.2.Hs.symbols
EIF4ENIF1,c2.cp.wikipathways.v2023.2.Hs.symbols
NUP107,c2.cp.wikipathways.v2023.2.Hs.symbols
OSR2,c2.cp.wikipathways.v2023.2.Hs.symbols
AFF2,c2.cp.wikipathways.v2023.2.Hs.symbols
DIAPH2,c2.cp.wikipathways.v2023.2.Hs.symbols
HSD17B4,c2.cp.wikipathways.v2023.2.Hs.symbols
DMC1,c2.cp.wikipathways.v2023.2.Hs.symbols
PCSK1,c2.cp.wikipathways.v2023.2.Hs.symbols
STAG3,c2.cp.wikipathways.v2023.2.Hs.symbols
ACVR2B,c2.cp.wikipathways.v2023.2.Hs.symbols
FOXE1,c2.cp.wikipathways.v2023.2.Hs.symbols
BCKDHB,c2.cp.wikipathways.v2023.2.Hs.symbols
LARS2,c2.cp.wikipathways.v2023.2.Hs.symbols
PCMT1,c2.cp.wikipathways.v2023.2.Hs.symbols
NOTCH2,c2.cp.wikipathways.v2023.2.Hs.symbols
CBX2,c2.cp.wikipathways.v2023.2.Hs.symbols
SYCP2L,c2.cp.wikipathways.v2023.2.Hs.symbols
FOXL2,c2.cp.wikipathways.v2023.2.Hs.symbols
DCAF17,c2.cp.wikipathways.v2023.2.Hs.symbols
CNTNAP2,c2.cp.wikipathways.v2023.2.Hs.symbols
NANOS3,c2.cp.wikipathways.v2023.2.Hs.symbols
ANTXR1,c2.cp.wikipathways.v2023.2.Hs.symbols
MGME1,c2.cp.wikipathways.v2023.2.Hs.symbols
CPEB1,c2.cp.wikipathways.v2023.2.Hs.symbols
SOHLH2,c2.cp.wikipathways.v2023.2.Hs.symbols
INHA,c2.cp.wikipathways.v2023.2.Hs.symbols
EIF2B2,c2.cp.wikipathways.v2023.2.Hs.symbols
NOBOX,c2.cp.wikipathways.v2023.2.Hs.symbols
ERAL1,c2.cp.wikipathways.v2023.2.Hs.symbols
NR5A1,c2.cp.wikipathways.v2023.2.Hs.symbols
RCBTB1,c2.cp.wikipathways.v2023.2.Hs.symbols
MEIOB,c2.cp.wikipathways.v2023.2.Hs.symbols
TMEM150B,c2.cp.wikipathways.v2023.2.Hs.symbols
HFM1,c2.cp.wikipathways.v2023.2.Hs.symbols
STRA8,c2.cp.wikipathways.v2023.2.Hs.symbols
SPATA22,c2.cp.wikipathways.v2023.2.Hs.symbols
ACSL6,c2.cp.wikipathways.v2023.2.Hs.symbols
MIR449B,c2.cp.wikipathways.v2023.2.Hs.symbols
UBR2,c2.cp.wikipathways.v2023.2.Hs.symbols
XRCC4,c2.cp.wikipathways.v2023.2.Hs.symbols
RECQL4,c2.cp.wikipathways.v2023.2.Hs.symbols
XRCC6,c2.cp.wikipathways.v2023.2.Hs.symbols
TWNK,c2.cp.wikipathways.v2023.2.Hs.symbols
AIRE,c2.cp.wikipathways.v2023.2.Hs.symbols
MSH5,c2.cp.wikipathways.v2023.2.Hs.symbols
SIL1,c2.cp.wikipathways.v2023.2.Hs.symbols
COX10,c2.cp.wikipathways.v2023.2.Hs.symbols
PCCA,c2.cp.wikipathways.v2023.2.Hs.symbols
INSL3,c2.cp.wikipathways.v2023.2.Hs.symbols
WDR62,c2.cp.wikipathways.v2023.2.Hs.symbols
PREPL,c2.cp.wikipathways.v2023.2.Hs.symbols
CLPP,c2.cp.wikipathways.v2023.2.Hs.symbols
MCM9,c2.cp.wikipathways.v2023.2.Hs.symbols
XRCC2,c2.cp.wikipathways.v2023.2.Hs.symbols
SYCE1,c2.cp.wikipathways.v2023.2.Hs.symbols
MSH4,c2.cp.wikipathways.v2023.2.Hs.symbols
EIF2S2,c2.cp.wikipathways.v2023.2.Hs.symbols
SOHLH1,c2.cp.wikipathways.v2023.2.Hs.symbols
LAMC1,c2.cp.wikipathways.v2023.2.Hs.symbols
PTH2R,c2.cp.wikipathways.v2023.2.Hs.symbols
MND1,c2.cp.wikipathways.v2023.2.Hs.symbols
PGRMC1,c2.cp.wikipathways.v2023.2.Hs.symbols
TRIM37,c2.cp.wikipathways.v2023.2.Hs.symbols
HELQ,c2.cp.wikipathways.v2023.2.Hs.symbols
GALT,c2.cp.wikipathways.v2023.2.Hs.symbols
CYP17A1,c2.cp.wikipathways.v2023.2.Hs.symbols
C14orf39,c2.cp.wikipathways.v2023.2.Hs.symbols
EIF2B4,c2.cp.wikipathways.v2023.2.Hs.symbols
SOX8,c2.cp.wikipathways.v2023.2.Hs.symbols
ATG9A,c2.cp.wikipathways.v2023.2.Hs.symbols
GJA4,c2.cp.wikipathways.v2023.2.Hs.symbols
AGTR2,c2.cp.wikipathways.v2023.2.Hs.symbols
EIF2B3,c2.cp.wikipathways.v2023.2.Hs.symbols
S1PR1,c2.cp.wikipathways.v2023.2.Hs.symbols
MRPS22,c2.cp.wikipathways.v2023.2.Hs.symbols
RHOQ,c2.cp.wikipathways.v2023.2.Hs.symbols
MINK1,c2.cp.wikipathways.v2023.2.Hs.symbols
MAP3K13,c2.cp.wikipathways.v2023.2.Hs.symbols
CYTH3,c2.cp.wikipathways.v2023.2.Hs.symbols
STX4,c2.cp.wikipathways.v2023.2.Hs.symbols
STXBP2,c2.cp.wikipathways.v2023.2.Hs.symbols
MAP4K3,c2.cp.wikipathways.v2023.2.Hs.symbols
SNAP23,c2.cp.wikipathways.v2023.2.Hs.symbols
INPPL1,c2.cp.wikipathways.v2023.2.Hs.symbols
MAP3K4,c2.cp.wikipathways.v2023.2.Hs.symbols
SH2B2,c2.cp.wikipathways.v2023.2.Hs.symbols
MAP4K2,c2.cp.wikipathways.v2023.2.Hs.symbols
RRAD,c2.cp.wikipathways.v2023.2.Hs.symbols
GYS2,c2.cp.wikipathways.v2023.2.Hs.symbols
GYS1,c2.cp.wikipathways.v2023.2.Hs.symbols
GRB14,c2.cp.wikipathways.v2023.2.Hs.symbols
SGK2,c2.cp.wikipathways.v2023.2.Hs.symbols
INPP4A,c2.cp.wikipathways.v2023.2.Hs.symbols
STXBP3,c2.cp.wikipathways.v2023.2.Hs.symbols
EHD2,c2.cp.wikipathways.v2023.2.Hs.symbols
MAP3K10,c2.cp.wikipathways.v2023.2.Hs.symbols
CBLB,c2.cp.wikipathways.v2023.2.Hs.symbols
MAP3K9,c2.cp.wikipathways.v2023.2.Hs.symbols
FLOT2,c2.cp.wikipathways.v2023.2.Hs.symbols
RAB4A,c2.cp.wikipathways.v2023.2.Hs.symbols
MAP4K1,c2.cp.wikipathways.v2023.2.Hs.symbols
RHOJ,c2.cp.wikipathways.v2023.2.Hs.symbols
RAPGEF1,c2.cp.wikipathways.v2023.2.Hs.symbols
CAP1,c2.cp.wikipathways.v2023.2.Hs.symbols
STXBP4,c2.cp.wikipathways.v2023.2.Hs.symbols
CBLC,c2.cp.wikipathways.v2023.2.Hs.symbols
PTPRF,c2.cp.wikipathways.v2023.2.Hs.symbols
ARHGAP33,c2.cp.wikipathways.v2023.2.Hs.symbols
ARF6,c2.cp.wikipathways.v2023.2.Hs.symbols
MAP3K8,c2.cp.wikipathways.v2023.2.Hs.symbols
FLOT1,c2.cp.wikipathways.v2023.2.Hs.symbols
MAP4K4,c2.cp.wikipathways.v2023.2.Hs.symbols
MAP3K6,c2.cp.wikipathways.v2023.2.Hs.symbols
SORBS1,c2.cp.wikipathways.v2023.2.Hs.symbols
STXBP1,c2.cp.wikipathways.v2023.2.Hs.symbols
RPS6KA4,c2.cp.wikipathways.v2023.2.Hs.symbols
PPP1R3A,c2.cp.wikipathways.v2023.2.Hs.symbols
ARF1,c2.cp.wikipathways.v2023.2.Hs.symbols
REG1A,c2.cp.wikipathways.v2023.2.Hs.symbols
RPS6KA3,c2.cp.wikipathways.v2023.2.Hs.symbols
EHD1,c2.cp.wikipathways.v2023.2.Hs.symbols
GYG1,c2.cp.wikipathways.v2023.2.Hs.symbols
SGK3,c2.cp.wikipathways.v2023.2.Hs.symbols
MIR132,c2.cp.wikipathways.v2023.2.Hs.symbols
MIR29A,c2.cp.wikipathways.v2023.2.Hs.symbols
MIR29B1,c2.cp.wikipathways.v2023.2.Hs.symbols
MIR29C,c2.cp.wikipathways.v2023.2.Hs.symbols
MIR101-1,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNA4,c2.cp.wikipathways.v2023.2.Hs.symbols
IKBKE,c2.cp.wikipathways.v2023.2.Hs.symbols
TLR9,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNA14,c2.cp.wikipathways.v2023.2.Hs.symbols
TLR6,c2.cp.wikipathways.v2023.2.Hs.symbols
TLR1,c2.cp.wikipathways.v2023.2.Hs.symbols
LY96,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNA13,c2.cp.wikipathways.v2023.2.Hs.symbols
CXCL11,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNA2,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNA8,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNA7,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNA17,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNA5,c2.cp.wikipathways.v2023.2.Hs.symbols
TAB3,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNA16,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNA21,c2.cp.wikipathways.v2023.2.Hs.symbols
TAB1,c2.cp.wikipathways.v2023.2.Hs.symbols
TAB2,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNA10,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNA6,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNAR2,c2.cp.wikipathways.v2023.2.Hs.symbols
IRF7,c2.cp.wikipathways.v2023.2.Hs.symbols
TICAM1,c2.cp.wikipathways.v2023.2.Hs.symbols
TLR7,c2.cp.wikipathways.v2023.2.Hs.symbols
TLR8,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNA1,c2.cp.wikipathways.v2023.2.Hs.symbols
TLR5,c2.cp.wikipathways.v2023.2.Hs.symbols
TLR2,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNAR1,c2.cp.wikipathways.v2023.2.Hs.symbols
MBD1,c2.cp.wikipathways.v2023.2.Hs.symbols
PLP1,c2.cp.wikipathways.v2023.2.Hs.symbols
PPARGC1B,c2.cp.wikipathways.v2023.2.Hs.symbols
CREM,c2.cp.wikipathways.v2023.2.Hs.symbols
GPD1L,c2.cp.wikipathways.v2023.2.Hs.symbols
POU3F2,c2.cp.wikipathways.v2023.2.Hs.symbols
CHRNA4,c2.cp.wikipathways.v2023.2.Hs.symbols
SSTR2,c2.cp.wikipathways.v2023.2.Hs.symbols
TP73,c2.cp.wikipathways.v2023.2.Hs.symbols
PHOX2A,c2.cp.wikipathways.v2023.2.Hs.symbols
PAH,c2.cp.wikipathways.v2023.2.Hs.symbols
SCN3B,c2.cp.wikipathways.v2023.2.Hs.symbols
CHRNB2,c2.cp.wikipathways.v2023.2.Hs.symbols
DEAF1,c2.cp.wikipathways.v2023.2.Hs.symbols
NFYA,c2.cp.wikipathways.v2023.2.Hs.symbols
TACR1,c2.cp.wikipathways.v2023.2.Hs.symbols
TPH2,c2.cp.wikipathways.v2023.2.Hs.symbols
HADHA,c2.cp.wikipathways.v2023.2.Hs.symbols
SP3,c2.cp.wikipathways.v2023.2.Hs.symbols
FEV,c2.cp.wikipathways.v2023.2.Hs.symbols
DLX2,c2.cp.wikipathways.v2023.2.Hs.symbols
MYB,c2.cp.wikipathways.v2023.2.Hs.symbols
HSPD1,c2.cp.wikipathways.v2023.2.Hs.symbols
PKNOX1,c2.cp.wikipathways.v2023.2.Hs.symbols
VIPR2,c2.cp.wikipathways.v2023.2.Hs.symbols
MIR130A,c2.cp.wikipathways.v2023.2.Hs.symbols
ATP1A3,c2.cp.wikipathways.v2023.2.Hs.symbols
C4A,c2.cp.wikipathways.v2023.2.Hs.symbols
LMX1B,c2.cp.wikipathways.v2023.2.Hs.symbols
ADCYAP1,c2.cp.wikipathways.v2023.2.Hs.symbols
HDAC9,c2.cp.wikipathways.v2023.2.Hs.symbols
MIR210,c2.cp.wikipathways.v2023.2.Hs.symbols
SSTR1,c2.cp.wikipathways.v2023.2.Hs.symbols
ASCL1,c2.cp.wikipathways.v2023.2.Hs.symbols
CAV3,c2.cp.wikipathways.v2023.2.Hs.symbols
ADCYAP1R1,c2.cp.wikipathways.v2023.2.Hs.symbols
CHAT,c2.cp.wikipathways.v2023.2.Hs.symbols
NEUROD1,c2.cp.wikipathways.v2023.2.Hs.symbols
MAZ,c2.cp.wikipathways.v2023.2.Hs.symbols
CHRM2,c2.cp.wikipathways.v2023.2.Hs.symbols
HTR3A,c2.cp.wikipathways.v2023.2.Hs.symbols
GABRA1,c2.cp.wikipathways.v2023.2.Hs.symbols
AQP4,c2.cp.wikipathways.v2023.2.Hs.symbols
TAC1,c2.cp.wikipathways.v2023.2.Hs.symbols
VIPR1,c2.cp.wikipathways.v2023.2.Hs.symbols
KCNH2,c2.cp.wikipathways.v2023.2.Hs.symbols
SNTA1,c2.cp.wikipathways.v2023.2.Hs.symbols
TPH1,c2.cp.wikipathways.v2023.2.Hs.symbols
MIR16-1,c2.cp.wikipathways.v2023.2.Hs.symbols
EN1,c2.cp.wikipathways.v2023.2.Hs.symbols
YBX1,c2.cp.wikipathways.v2023.2.Hs.symbols
CDCA7L,c2.cp.wikipathways.v2023.2.Hs.symbols
DDC,c2.cp.wikipathways.v2023.2.Hs.symbols
PHOX2B,c2.cp.wikipathways.v2023.2.Hs.symbols
GCK,c2.cp.wikipathways.v2023.2.Hs.symbols
CHRNB4,c2.cp.wikipathways.v2023.2.Hs.symbols
FMO3,c2.cp.wikipathways.v2023.2.Hs.symbols
CC2D1A,c2.cp.wikipathways.v2023.2.Hs.symbols
SCN4B,c2.cp.wikipathways.v2023.2.Hs.symbols
TLX3,c2.cp.wikipathways.v2023.2.Hs.symbols
KCNJ8,c2.cp.wikipathways.v2023.2.Hs.symbols
NOS1AP,c2.cp.wikipathways.v2023.2.Hs.symbols
SPTBN1,c2.cp.wikipathways.v2023.2.Hs.symbols
KCNQ1,c2.cp.wikipathways.v2023.2.Hs.symbols
AVP,c2.cp.wikipathways.v2023.2.Hs.symbols
IL1RN,c2.cp.wikipathways.v2023.2.Hs.symbols
CTCF,c2.cp.wikipathways.v2023.2.Hs.symbols
REST,c2.cp.wikipathways.v2023.2.Hs.symbols
NKX3-1,c2.cp.wikipathways.v2023.2.Hs.symbols
TSPYL1,c2.cp.wikipathways.v2023.2.Hs.symbols
HADHB,c2.cp.wikipathways.v2023.2.Hs.symbols
C4B,c2.cp.wikipathways.v2023.2.Hs.symbols
SCN5A,c2.cp.wikipathways.v2023.2.Hs.symbols
SST,c2.cp.wikipathways.v2023.2.Hs.symbols
NKX2-2,c2.cp.wikipathways.v2023.2.Hs.symbols
BLNK,c2.cp.wikipathways.v2023.2.Hs.symbols
CR2,c2.cp.wikipathways.v2023.2.Hs.symbols
CD79B,c2.cp.wikipathways.v2023.2.Hs.symbols
INPP5D,c2.cp.wikipathways.v2023.2.Hs.symbols
MALT1,c2.cp.wikipathways.v2023.2.Hs.symbols
MAX,c2.cp.wikipathways.v2023.2.Hs.symbols
BLK,c2.cp.wikipathways.v2023.2.Hs.symbols
SH3BP2,c2.cp.wikipathways.v2023.2.Hs.symbols
PIP5K1B,c2.cp.wikipathways.v2023.2.Hs.symbols
BCL10,c2.cp.wikipathways.v2023.2.Hs.symbols
RASGRP3,c2.cp.wikipathways.v2023.2.Hs.symbols
PTPN18,c2.cp.wikipathways.v2023.2.Hs.symbols
PIK3AP1,c2.cp.wikipathways.v2023.2.Hs.symbols
DAPP1,c2.cp.wikipathways.v2023.2.Hs.symbols
PIP5K1C,c2.cp.wikipathways.v2023.2.Hs.symbols
CRKL,c2.cp.wikipathways.v2023.2.Hs.symbols
HCLS1,c2.cp.wikipathways.v2023.2.Hs.symbols
NCK1,c2.cp.wikipathways.v2023.2.Hs.symbols
CD81,c2.cp.wikipathways.v2023.2.Hs.symbols
ETS1,c2.cp.wikipathways.v2023.2.Hs.symbols
CD22,c2.cp.wikipathways.v2023.2.Hs.symbols
PIP5K1A,c2.cp.wikipathways.v2023.2.Hs.symbols
CD19,c2.cp.wikipathways.v2023.2.Hs.symbols
KLF11,c2.cp.wikipathways.v2023.2.Hs.symbols
REL,c2.cp.wikipathways.v2023.2.Hs.symbols
CD79A,c2.cp.wikipathways.v2023.2.Hs.symbols
MTR,c2.cp.wikipathways.v2023.2.Hs.symbols
MTRR,c2.cp.wikipathways.v2023.2.Hs.symbols
RFC1,c2.cp.wikipathways.v2023.2.Hs.symbols
PEX10,c2.cp.wikipathways.v2023.2.Hs.symbols
SEMG1,c2.cp.wikipathways.v2023.2.Hs.symbols
XRCC5,c2.cp.wikipathways.v2023.2.Hs.symbols
MTHFR,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC46A1,c2.cp.wikipathways.v2023.2.Hs.symbols
MLH3,c2.cp.wikipathways.v2023.2.Hs.symbols
PIWIL3,c2.cp.wikipathways.v2023.2.Hs.symbols
H3-4,c2.cp.wikipathways.v2023.2.Hs.symbols
MAS1L,c2.cp.wikipathways.v2023.2.Hs.symbols
TEX15,c2.cp.wikipathways.v2023.2.Hs.symbols
USP26,c2.cp.wikipathways.v2023.2.Hs.symbols
CHD2,c2.cp.wikipathways.v2023.2.Hs.symbols
SEPTIN12,c2.cp.wikipathways.v2023.2.Hs.symbols
CAT,c2.cp.wikipathways.v2023.2.Hs.symbols
APOB,c2.cp.wikipathways.v2023.2.Hs.symbols
TMEM132E,c2.cp.wikipathways.v2023.2.Hs.symbols
MLH1,c2.cp.wikipathways.v2023.2.Hs.symbols
CCNT1,c2.cp.wikipathways.v2023.2.Hs.symbols
DAZ3,c2.cp.wikipathways.v2023.2.Hs.symbols
PUM2,c2.cp.wikipathways.v2023.2.Hs.symbols
SPO11,c2.cp.wikipathways.v2023.2.Hs.symbols
TSSK6,c2.cp.wikipathways.v2023.2.Hs.symbols
MTHFD1,c2.cp.wikipathways.v2023.2.Hs.symbols
CTCFL,c2.cp.wikipathways.v2023.2.Hs.symbols
EPPIN,c2.cp.wikipathways.v2023.2.Hs.symbols
TCN2,c2.cp.wikipathways.v2023.2.Hs.symbols
DDX4,c2.cp.wikipathways.v2023.2.Hs.symbols
IHO1,c2.cp.wikipathways.v2023.2.Hs.symbols
CCNT2,c2.cp.wikipathways.v2023.2.Hs.symbols
CRISP2,c2.cp.wikipathways.v2023.2.Hs.symbols
SPATA17,c2.cp.wikipathways.v2023.2.Hs.symbols
BRDT,c2.cp.wikipathways.v2023.2.Hs.symbols
TRIP13,c2.cp.wikipathways.v2023.2.Hs.symbols
FOLH1,c2.cp.wikipathways.v2023.2.Hs.symbols
BHMT,c2.cp.wikipathways.v2023.2.Hs.symbols
CDK9,c2.cp.wikipathways.v2023.2.Hs.symbols
OR2W3,c2.cp.wikipathways.v2023.2.Hs.symbols
UBD,c2.cp.wikipathways.v2023.2.Hs.symbols
VCX,c2.cp.wikipathways.v2023.2.Hs.symbols
PIWIL4,c2.cp.wikipathways.v2023.2.Hs.symbols
SRD5A2,c2.cp.wikipathways.v2023.2.Hs.symbols
CCNK,c2.cp.wikipathways.v2023.2.Hs.symbols
LIG4,c2.cp.wikipathways.v2023.2.Hs.symbols
H2BW1,c2.cp.wikipathways.v2023.2.Hs.symbols
LTF,c2.cp.wikipathways.v2023.2.Hs.symbols
TAS2R38,c2.cp.wikipathways.v2023.2.Hs.symbols
POLB,c2.cp.wikipathways.v2023.2.Hs.symbols
PRM2,c2.cp.wikipathways.v2023.2.Hs.symbols
PACRG,c2.cp.wikipathways.v2023.2.Hs.symbols
CLU,c2.cp.wikipathways.v2023.2.Hs.symbols
PON1,c2.cp.wikipathways.v2023.2.Hs.symbols
TSSK4,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC16A7,c2.cp.wikipathways.v2023.2.Hs.symbols
YBX2,c2.cp.wikipathways.v2023.2.Hs.symbols
PRM3,c2.cp.wikipathways.v2023.2.Hs.symbols
REC8,c2.cp.wikipathways.v2023.2.Hs.symbols
MSMB,c2.cp.wikipathways.v2023.2.Hs.symbols
DAZ2,c2.cp.wikipathways.v2023.2.Hs.symbols
DDX20,c2.cp.wikipathways.v2023.2.Hs.symbols
THBS1,c2.cp.wikipathways.v2023.2.Hs.symbols
PMS2,c2.cp.wikipathways.v2023.2.Hs.symbols
DAZ4,c2.cp.wikipathways.v2023.2.Hs.symbols
LRWD1,c2.cp.wikipathways.v2023.2.Hs.symbols
ERCC2,c2.cp.wikipathways.v2023.2.Hs.symbols
RAG1,c2.cp.wikipathways.v2023.2.Hs.symbols
PRM1,c2.cp.wikipathways.v2023.2.Hs.symbols
NANOS1,c2.cp.wikipathways.v2023.2.Hs.symbols
PIWIL2,c2.cp.wikipathways.v2023.2.Hs.symbols
SIRPG,c2.cp.wikipathways.v2023.2.Hs.symbols
EPSTI1,c2.cp.wikipathways.v2023.2.Hs.symbols
XPC,c2.cp.wikipathways.v2023.2.Hs.symbols
XRCC3,c2.cp.wikipathways.v2023.2.Hs.symbols
PIWIL1,c2.cp.wikipathways.v2023.2.Hs.symbols
PON2,c2.cp.wikipathways.v2023.2.Hs.symbols
DAZ1,c2.cp.wikipathways.v2023.2.Hs.symbols
KLK2,c2.cp.wikipathways.v2023.2.Hs.symbols
HORMAD1,c2.cp.wikipathways.v2023.2.Hs.symbols
KDM3A,c2.cp.wikipathways.v2023.2.Hs.symbols
ERCC1,c2.cp.wikipathways.v2023.2.Hs.symbols
CXXC1,c2.cp.wikipathways.v2023.2.Hs.symbols
ABLIM1,c2.cp.wikipathways.v2023.2.Hs.symbols
CDC42BPA,c2.cp.wikipathways.v2023.2.Hs.symbols
PRMT6,c2.cp.wikipathways.v2023.2.Hs.symbols
MOV10L1,c2.cp.wikipathways.v2023.2.Hs.symbols
HORMAD2,c2.cp.wikipathways.v2023.2.Hs.symbols
H4C1,c2.cp.wikipathways.v2023.2.Hs.symbols
UBE2B,c2.cp.wikipathways.v2023.2.Hs.symbols
BCL9,c2.cp.wikipathways.v2023.2.Hs.symbols
PYGO1,c2.cp.wikipathways.v2023.2.Hs.symbols
RUNX1T1,c2.cp.wikipathways.v2023.2.Hs.symbols
PML,c2.cp.wikipathways.v2023.2.Hs.symbols
RAB9B,c2.cp.wikipathways.v2023.2.Hs.symbols
EIF2AK4,c2.cp.wikipathways.v2023.2.Hs.symbols
FCGR2B,c2.cp.wikipathways.v2023.2.Hs.symbols
HSPA1B,c2.cp.wikipathways.v2023.2.Hs.symbols
IL2RB,c2.cp.wikipathways.v2023.2.Hs.symbols
HSPA6,c2.cp.wikipathways.v2023.2.Hs.symbols
CD28,c2.cp.wikipathways.v2023.2.Hs.symbols
OAS3,c2.cp.wikipathways.v2023.2.Hs.symbols
RAB9A,c2.cp.wikipathways.v2023.2.Hs.symbols
EIF2AK1,c2.cp.wikipathways.v2023.2.Hs.symbols
JAK3,c2.cp.wikipathways.v2023.2.Hs.symbols
CD46,c2.cp.wikipathways.v2023.2.Hs.symbols
CD3D,c2.cp.wikipathways.v2023.2.Hs.symbols
CD209,c2.cp.wikipathways.v2023.2.Hs.symbols
ADAR,c2.cp.wikipathways.v2023.2.Hs.symbols
HSPA1L,c2.cp.wikipathways.v2023.2.Hs.symbols
OAS1,c2.cp.wikipathways.v2023.2.Hs.symbols
IL2RA,c2.cp.wikipathways.v2023.2.Hs.symbols
SLAMF1,c2.cp.wikipathways.v2023.2.Hs.symbols
CLEC4M,c2.cp.wikipathways.v2023.2.Hs.symbols
NECTIN4,c2.cp.wikipathways.v2023.2.Hs.symbols
TYK2,c2.cp.wikipathways.v2023.2.Hs.symbols
EIF3H,c2.cp.wikipathways.v2023.2.Hs.symbols
RCHY1,c2.cp.wikipathways.v2023.2.Hs.symbols
IL2RG,c2.cp.wikipathways.v2023.2.Hs.symbols
EXOC2,c2.cp.wikipathways.v2023.2.Hs.symbols
APPL1,c2.cp.wikipathways.v2023.2.Hs.symbols
MSH3,c2.cp.wikipathways.v2023.2.Hs.symbols
DCC,c2.cp.wikipathways.v2023.2.Hs.symbols
MSH2,c2.cp.wikipathways.v2023.2.Hs.symbols
KLF10,c2.cp.wikipathways.v2023.2.Hs.symbols
COL1A2,c2.cp.wikipathways.v2023.2.Hs.symbols
DCP1A,c2.cp.wikipathways.v2023.2.Hs.symbols
NEDD9,c2.cp.wikipathways.v2023.2.Hs.symbols
ZFYVE9,c2.cp.wikipathways.v2023.2.Hs.symbols
RNF111,c2.cp.wikipathways.v2023.2.Hs.symbols
PPM1A,c2.cp.wikipathways.v2023.2.Hs.symbols
NEDD4L,c2.cp.wikipathways.v2023.2.Hs.symbols
NUP214,c2.cp.wikipathways.v2023.2.Hs.symbols
FOXH1,c2.cp.wikipathways.v2023.2.Hs.symbols
EID2,c2.cp.wikipathways.v2023.2.Hs.symbols
TRAP1,c2.cp.wikipathways.v2023.2.Hs.symbols
NUP153,c2.cp.wikipathways.v2023.2.Hs.symbols
STRAP,c2.cp.wikipathways.v2023.2.Hs.symbols
SNIP1,c2.cp.wikipathways.v2023.2.Hs.symbols
MMP12,c2.cp.wikipathways.v2023.2.Hs.symbols
ZEB2,c2.cp.wikipathways.v2023.2.Hs.symbols
SKI,c2.cp.wikipathways.v2023.2.Hs.symbols
FOXP3,c2.cp.wikipathways.v2023.2.Hs.symbols
ZFYVE16,c2.cp.wikipathways.v2023.2.Hs.symbols
WWP1,c2.cp.wikipathways.v2023.2.Hs.symbols
UCHL5,c2.cp.wikipathways.v2023.2.Hs.symbols
DAB2,c2.cp.wikipathways.v2023.2.Hs.symbols
TERT,c2.cp.wikipathways.v2023.2.Hs.symbols
STAMBPL1,c2.cp.wikipathways.v2023.2.Hs.symbols
SMURF2,c2.cp.wikipathways.v2023.2.Hs.symbols
SNW1,c2.cp.wikipathways.v2023.2.Hs.symbols
PJA1,c2.cp.wikipathways.v2023.2.Hs.symbols
BTRC,c2.cp.wikipathways.v2023.2.Hs.symbols
HGS,c2.cp.wikipathways.v2023.2.Hs.symbols
SIK1,c2.cp.wikipathways.v2023.2.Hs.symbols
LEFTY2,c2.cp.wikipathways.v2023.2.Hs.symbols
INHBA,c2.cp.wikipathways.v2023.2.Hs.symbols
ENG,c2.cp.wikipathways.v2023.2.Hs.symbols
LTBP3,c2.cp.wikipathways.v2023.2.Hs.symbols
LEFTY1,c2.cp.wikipathways.v2023.2.Hs.symbols
MIR302A,c2.cp.wikipathways.v2023.2.Hs.symbols
ADAMTS10,c2.cp.wikipathways.v2023.2.Hs.symbols
FKBP1A,c2.cp.wikipathways.v2023.2.Hs.symbols
LTBP1,c2.cp.wikipathways.v2023.2.Hs.symbols
BAMBI,c2.cp.wikipathways.v2023.2.Hs.symbols
