Node List,Source
GADD45G,Tumor_Suppressor_CancerMine
ISG15,Tumor_Suppressor_CancerMine
FZD8,Tumor_Suppressor_CancerMine
FZD7,Tumor_Suppressor_CancerMine
FZD5,Tumor_Suppressor_CancerMine
FZD4,Tumor_Suppressor_CancerMine
FZD2,Tumor_Suppressor_CancerMine
ALCAM,Tumor_Suppressor_CancerMine
MTOR,Tumor_Suppressor_CancerMine
AKT3,Tumor_Suppressor_CancerMine
AKT2,Tumor_Suppressor_CancerMine
FOXL1,Tumor_Suppressor_CancerMine
FOXC1,Tumor_Suppressor_CancerMine
FOXS1,Tumor_Suppressor_CancerMine
FHL1,Tumor_Suppressor_CancerMine
FH,Tumor_Suppressor_CancerMine
FGF14,Tumor_Suppressor_CancerMine
FBLN2,Tumor_Suppressor_CancerMine
FAF1,Tumor_Suppressor_CancerMine
ACSL1,Tumor_Suppressor_CancerMine
ESRRB,Tumor_Suppressor_CancerMine
ESR2,Tumor_Suppressor_CancerMine
ESR1,Tumor_Suppressor_CancerMine
USP17L2,Tumor_Suppressor_CancerMine
ERCC2,Tumor_Suppressor_CancerMine
EPHX2,Tumor_Suppressor_CancerMine
EPHB6,Tumor_Suppressor_CancerMine
SDHAF1,Tumor_Suppressor_CancerMine
ENTPD3,Tumor_Suppressor_CancerMine
ENG,Tumor_Suppressor_CancerMine
EMP3,Tumor_Suppressor_CancerMine
EIF5A2,Tumor_Suppressor_CancerMine
AGO2,Tumor_Suppressor_CancerMine
TRIM67,Tumor_Suppressor_CancerMine
EDN3,Tumor_Suppressor_CancerMine
YTHDF2,Tumor_Suppressor_CancerMine
DYRK1A,Tumor_Suppressor_CancerMine
CADM4,Tumor_Suppressor_CancerMine
AJAP1,Tumor_Suppressor_CancerMine
SUSD2,Tumor_Suppressor_CancerMine
SND1,Tumor_Suppressor_CancerMine
DSG2,Tumor_Suppressor_CancerMine
RCAN3,Tumor_Suppressor_CancerMine
SCRIB,Tumor_Suppressor_CancerMine
DSC3,Tumor_Suppressor_CancerMine
DRG1,Tumor_Suppressor_CancerMine
RASL12,Tumor_Suppressor_CancerMine
DRD2,Tumor_Suppressor_CancerMine
ALKBH3,Tumor_Suppressor_CancerMine
PINX1,Tumor_Suppressor_CancerMine
PLEKHA5,Tumor_Suppressor_CancerMine
DPH1,Tumor_Suppressor_CancerMine
TP53AIP1,Tumor_Suppressor_CancerMine
DOK2,Tumor_Suppressor_CancerMine
DOK1,Tumor_Suppressor_CancerMine
CHRDL1,Tumor_Suppressor_CancerMine
NLK,Tumor_Suppressor_CancerMine
DOC2A,Tumor_Suppressor_CancerMine
MTUS1,Tumor_Suppressor_CancerMine
MAGI3,Tumor_Suppressor_CancerMine
MTDH,Tumor_Suppressor_CancerMine
SPATA18,Tumor_Suppressor_CancerMine
HIGD1A,Tumor_Suppressor_CancerMine
WWC1,Tumor_Suppressor_CancerMine
CCBE1,Tumor_Suppressor_CancerMine
PPP1R18,Tumor_Suppressor_CancerMine
ZNFX1,Tumor_Suppressor_CancerMine
CARNS1,Tumor_Suppressor_CancerMine
DMBT1,Tumor_Suppressor_CancerMine
WDTC1,Tumor_Suppressor_CancerMine
FBXO45,Tumor_Suppressor_CancerMine
KDM4B,Tumor_Suppressor_CancerMine
DNM3,Tumor_Suppressor_CancerMine
KLHL18,Tumor_Suppressor_CancerMine
ATP2C2,Tumor_Suppressor_CancerMine
KDM1A,Tumor_Suppressor_CancerMine
DLG5,Tumor_Suppressor_CancerMine
DKK2,Tumor_Suppressor_CancerMine
ARPIN,Tumor_Suppressor_CancerMine
ZFP82,Tumor_Suppressor_CancerMine
TMEM106A,Tumor_Suppressor_CancerMine
DUSP26,Tumor_Suppressor_CancerMine
LRRC3B,Tumor_Suppressor_CancerMine
SAPCD2,Tumor_Suppressor_CancerMine
STING1,Tumor_Suppressor_CancerMine
DEDD,Tumor_Suppressor_CancerMine
DDX20,Tumor_Suppressor_CancerMine
OTUD1,Tumor_Suppressor_CancerMine
PARP4,Tumor_Suppressor_CancerMine
BRINP1,Tumor_Suppressor_CancerMine
DAPK1,Tumor_Suppressor_CancerMine
DAB1,Tumor_Suppressor_CancerMine
VWCE,Tumor_Suppressor_CancerMine
TNFAIP8L2,Tumor_Suppressor_CancerMine
CIAO2A,Tumor_Suppressor_CancerMine
SOHLH2,Tumor_Suppressor_CancerMine
TET2,Tumor_Suppressor_CancerMine
ZNF750,Tumor_Suppressor_CancerMine
CYLD,Tumor_Suppressor_CancerMine
UFSP2,Tumor_Suppressor_CancerMine
UBA6,Tumor_Suppressor_CancerMine
SUSD4,Tumor_Suppressor_CancerMine
KBTBD7,Tumor_Suppressor_CancerMine
LRRC4B,Tumor_Suppressor_CancerMine
CCN2,Tumor_Suppressor_CancerMine
HSPBP1,Tumor_Suppressor_CancerMine
NPRL2,Tumor_Suppressor_CancerMine
HOPX,Tumor_Suppressor_CancerMine
DDIT4,Tumor_Suppressor_CancerMine
CTBP1,Tumor_Suppressor_CancerMine
FOXJ2,Tumor_Suppressor_CancerMine
FOXO6,Tumor_Suppressor_CancerMine
FTO,Tumor_Suppressor_CancerMine
DTX3,Tumor_Suppressor_CancerMine
CSN1S1,Tumor_Suppressor_CancerMine
CYTL1,Tumor_Suppressor_CancerMine
PHRF1,Tumor_Suppressor_CancerMine
LARP4,Tumor_Suppressor_CancerMine
CIAO2B,Tumor_Suppressor_CancerMine
CDK12,Tumor_Suppressor_CancerMine
BMF,Tumor_Suppressor_CancerMine
FRMD3,Tumor_Suppressor_CancerMine
ARL11,Tumor_Suppressor_CancerMine
CCDC3,Tumor_Suppressor_CancerMine
DND1,Tumor_Suppressor_CancerMine
MTA3,Tumor_Suppressor_CancerMine
FOCAD,Tumor_Suppressor_CancerMine
NTMT1,Tumor_Suppressor_CancerMine
CCAR2,Tumor_Suppressor_CancerMine
MARCHF8,Tumor_Suppressor_CancerMine
PBLD,Tumor_Suppressor_CancerMine
ZNF471,Tumor_Suppressor_CancerMine
HBP1,Tumor_Suppressor_CancerMine
FERMT3,Tumor_Suppressor_CancerMine
SENP2,Tumor_Suppressor_CancerMine
UFL1,Tumor_Suppressor_CancerMine
KDM4A,Tumor_Suppressor_CancerMine
COX7A1,Tumor_Suppressor_CancerMine
ADAMTS8,Tumor_Suppressor_CancerMine
KLF6,Tumor_Suppressor_CancerMine
COMT,Tumor_Suppressor_CancerMine
COL7A1,Tumor_Suppressor_CancerMine
COIL,Tumor_Suppressor_CancerMine
CPEB1,Tumor_Suppressor_CancerMine
RSPO1,Tumor_Suppressor_CancerMine
ANO1,Tumor_Suppressor_CancerMine
CTDSP1,Tumor_Suppressor_CancerMine
SAFB2,Tumor_Suppressor_CancerMine
ECHDC1,Tumor_Suppressor_CancerMine
FOXN4,Tumor_Suppressor_CancerMine
ANKRD11,Tumor_Suppressor_CancerMine
ZUP1,Tumor_Suppressor_CancerMine
MDC1,Tumor_Suppressor_CancerMine
SCD5,Tumor_Suppressor_CancerMine
ARHGAP15,Tumor_Suppressor_CancerMine
KDM3A,Tumor_Suppressor_CancerMine
RASSF6,Tumor_Suppressor_CancerMine
TSPAN18,Tumor_Suppressor_CancerMine
PHLPP1,Tumor_Suppressor_CancerMine
CLDN2,Tumor_Suppressor_CancerMine
SULF2,Tumor_Suppressor_CancerMine
RGCC,Tumor_Suppressor_CancerMine
SMOC2,Tumor_Suppressor_CancerMine
CLCA1,Tumor_Suppressor_CancerMine
USP44,Tumor_Suppressor_CancerMine
SUB1,Tumor_Suppressor_CancerMine
FRMD6,Tumor_Suppressor_CancerMine
PLK2,Tumor_Suppressor_CancerMine
ZMYND10,Tumor_Suppressor_CancerMine
SOCS2,Tumor_Suppressor_CancerMine
GGNBP2,Tumor_Suppressor_CancerMine
ST6GALNAC3,Tumor_Suppressor_CancerMine
P3H2,Tumor_Suppressor_CancerMine
CSMD2,Tumor_Suppressor_CancerMine
CMTM5,Tumor_Suppressor_CancerMine
BRSK1,Tumor_Suppressor_CancerMine
CFTR,Tumor_Suppressor_CancerMine
ZFP57,Tumor_Suppressor_CancerMine
ZNF395,Tumor_Suppressor_CancerMine
MSI2,Tumor_Suppressor_CancerMine
VASN,Tumor_Suppressor_CancerMine
ZHX2,Tumor_Suppressor_CancerMine
RPS27L,Tumor_Suppressor_CancerMine
RAB1B,Tumor_Suppressor_CancerMine
CEBPA,Tumor_Suppressor_CancerMine
DMAP1,Tumor_Suppressor_CancerMine
RNF130,Tumor_Suppressor_CancerMine
ERRFI1,Tumor_Suppressor_CancerMine
STK26,Tumor_Suppressor_CancerMine
SYCP3,Tumor_Suppressor_CancerMine
ACVR1C,Tumor_Suppressor_CancerMine
SOX17,Tumor_Suppressor_CancerMine
WIF1,Tumor_Suppressor_CancerMine
ZBTB7A,Tumor_Suppressor_CancerMine
ARID1B,Tumor_Suppressor_CancerMine
TMC6,Tumor_Suppressor_CancerMine
CDKN2B,Tumor_Suppressor_CancerMine
PLAAT3,Tumor_Suppressor_CancerMine
AMOT,Tumor_Suppressor_CancerMine
XPO4,Tumor_Suppressor_CancerMine
EDA2R,Tumor_Suppressor_CancerMine
DACT1,Tumor_Suppressor_CancerMine
SPRED2,Tumor_Suppressor_CancerMine
CDK2,Tumor_Suppressor_CancerMine
SELENOF,Tumor_Suppressor_CancerMine
CDH3,Tumor_Suppressor_CancerMine
ARID5A,Tumor_Suppressor_CancerMine
APOBEC3D,Tumor_Suppressor_CancerMine
CDK1,Tumor_Suppressor_CancerMine
ADAMTS18,Tumor_Suppressor_CancerMine
CDON,Tumor_Suppressor_CancerMine
NKD2,Tumor_Suppressor_CancerMine
ZMYND11,Tumor_Suppressor_CancerMine
CTNNBIP1,Tumor_Suppressor_CancerMine
CHD5,Tumor_Suppressor_CancerMine
ANP32E,Tumor_Suppressor_CancerMine
ZNF350,Tumor_Suppressor_CancerMine
CXCL16,Tumor_Suppressor_CancerMine
TMPRSS6,Tumor_Suppressor_CancerMine
PDLIM4,Tumor_Suppressor_CancerMine
SOX6,Tumor_Suppressor_CancerMine
TRIM32,Tumor_Suppressor_CancerMine
PARK7,Tumor_Suppressor_CancerMine
TRIM31,Tumor_Suppressor_CancerMine
TRIM35,Tumor_Suppressor_CancerMine
WNT16,Tumor_Suppressor_CancerMine
WNT5B,Tumor_Suppressor_CancerMine
CTCFL,Tumor_Suppressor_CancerMine
ZBP1,Tumor_Suppressor_CancerMine
FAM83D,Tumor_Suppressor_CancerMine
DDRGK1,Tumor_Suppressor_CancerMine
CCR5,Tumor_Suppressor_CancerMine
EMCN,Tumor_Suppressor_CancerMine
LIN28A,Tumor_Suppressor_CancerMine
TP63,Tumor_Suppressor_CancerMine
L3MBTL1,Tumor_Suppressor_CancerMine
CCND2,Tumor_Suppressor_CancerMine
CCND1,Tumor_Suppressor_CancerMine
CCNB1,Tumor_Suppressor_CancerMine
CPXM1,Tumor_Suppressor_CancerMine
ADNP,Tumor_Suppressor_CancerMine
TNKS2,Tumor_Suppressor_CancerMine
RB1CC1,Tumor_Suppressor_CancerMine
CBX4,Tumor_Suppressor_CancerMine
CGRRF1,Tumor_Suppressor_CancerMine
LPAR6,Tumor_Suppressor_CancerMine
CACNA2D3,Tumor_Suppressor_CancerMine
PRPF31,Tumor_Suppressor_CancerMine
CASP8,Tumor_Suppressor_CancerMine
CASP3,Tumor_Suppressor_CancerMine
CASP1,Tumor_Suppressor_CancerMine
ZFP91,Tumor_Suppressor_CancerMine
PPP1R13B,Tumor_Suppressor_CancerMine
DNAJB4,Tumor_Suppressor_CancerMine
ZEB2,Tumor_Suppressor_CancerMine
DMTF1,Tumor_Suppressor_CancerMine
ING3,Tumor_Suppressor_CancerMine
PINK1,Tumor_Suppressor_CancerMine
PTPN23,Tumor_Suppressor_CancerMine
HIPK2,Tumor_Suppressor_CancerMine
DNALI1,Tumor_Suppressor_CancerMine
PCDH17,Tumor_Suppressor_CancerMine
RAB26,Tumor_Suppressor_CancerMine
SMPD3,Tumor_Suppressor_CancerMine
BLNK,Tumor_Suppressor_CancerMine
SUN2,Tumor_Suppressor_CancerMine
ARHGEF12,Tumor_Suppressor_CancerMine
FBXL16,Tumor_Suppressor_CancerMine
HDAC9,Tumor_Suppressor_CancerMine
NUDT21,Tumor_Suppressor_CancerMine
ZNF319,Tumor_Suppressor_CancerMine
ADIPOQ,Tumor_Suppressor_CancerMine
FBXL17,Tumor_Suppressor_CancerMine
FBXO4,Tumor_Suppressor_CancerMine
BRD4,Tumor_Suppressor_CancerMine
ACE2,Tumor_Suppressor_CancerMine
BANP,Tumor_Suppressor_CancerMine
ROBO3,Tumor_Suppressor_CancerMine
EI24,Tumor_Suppressor_CancerMine
ANP32A,Tumor_Suppressor_CancerMine
ADAMTS9,Tumor_Suppressor_CancerMine
ZWINT,Tumor_Suppressor_CancerMine
CBY1,Tumor_Suppressor_CancerMine
TSHZ2,Tumor_Suppressor_CancerMine
TRIM25,Tumor_Suppressor_CancerMine
ZBTB16,Tumor_Suppressor_CancerMine
ZFP36,Tumor_Suppressor_CancerMine
YWHAG,Tumor_Suppressor_CancerMine
XRCC1,Tumor_Suppressor_CancerMine
WBP2,Tumor_Suppressor_CancerMine
VRK1,Tumor_Suppressor_CancerMine
EZR,Tumor_Suppressor_CancerMine
KDM6A,Tumor_Suppressor_CancerMine
USP9X,Tumor_Suppressor_CancerMine
USP7,Tumor_Suppressor_CancerMine
USP15,Tumor_Suppressor_CancerMine
USP13,Tumor_Suppressor_CancerMine
USF2,Tumor_Suppressor_CancerMine
UNC5A,Tumor_Suppressor_CancerMine
SCGB1A1,Tumor_Suppressor_CancerMine
TWIST1,Tumor_Suppressor_CancerMine
GIPC1,Tumor_Suppressor_CancerMine
TPR,Tumor_Suppressor_CancerMine
TPD52,Tumor_Suppressor_CancerMine
TOB1,Tumor_Suppressor_CancerMine
TLR4,Tumor_Suppressor_CancerMine
TJP1,Tumor_Suppressor_CancerMine
DNAJA3,Tumor_Suppressor_CancerMine
MPPED2,Tumor_Suppressor_CancerMine
THRB,Tumor_Suppressor_CancerMine
TGFBR3,Tumor_Suppressor_CancerMine
TFF1,Tumor_Suppressor_CancerMine
TFAP2B,Tumor_Suppressor_CancerMine
TFAM,Tumor_Suppressor_CancerMine
TEX14,Tumor_Suppressor_CancerMine
DAGLA,Tumor_Suppressor_CancerMine
TCF3,Tumor_Suppressor_CancerMine
CEP55,Tumor_Suppressor_CancerMine
TBX3,Tumor_Suppressor_CancerMine
TBX1,Tumor_Suppressor_CancerMine
TBL1X,Tumor_Suppressor_CancerMine
TAFAZZIN,Tumor_Suppressor_CancerMine
TAGLN2,Tumor_Suppressor_CancerMine
TAC1,Tumor_Suppressor_CancerMine
BUB1,Tumor_Suppressor_CancerMine
STIM1,Tumor_Suppressor_CancerMine
BTN3A1,Tumor_Suppressor_CancerMine
STEAP1,Tumor_Suppressor_CancerMine
STC2,Tumor_Suppressor_CancerMine
STAT6,Tumor_Suppressor_CancerMine
DENND2B,Tumor_Suppressor_CancerMine
SPRY2,Tumor_Suppressor_CancerMine
SPRY1,Tumor_Suppressor_CancerMine
SPN,Tumor_Suppressor_CancerMine
SPINT2,Tumor_Suppressor_CancerMine
SPARC,Tumor_Suppressor_CancerMine
SOX2,Tumor_Suppressor_CancerMine
SOX1,Tumor_Suppressor_CancerMine
SOD1,Tumor_Suppressor_CancerMine
SIK1,Tumor_Suppressor_CancerMine
KDM5C,Tumor_Suppressor_CancerMine
SMARCD3,Tumor_Suppressor_CancerMine
SLC9A1,Tumor_Suppressor_CancerMine
SLC34A2,Tumor_Suppressor_CancerMine
VPS4B,Tumor_Suppressor_CancerMine
SIAH1,Tumor_Suppressor_CancerMine
BNIP3L,Tumor_Suppressor_CancerMine
SH3GLB1,Tumor_Suppressor_CancerMine
SH3GL2,Tumor_Suppressor_CancerMine
SRSF1,Tumor_Suppressor_CancerMine
SFRP4,Tumor_Suppressor_CancerMine
BMP6,Tumor_Suppressor_CancerMine
SEL1L,Tumor_Suppressor_CancerMine
SDF2L1,Tumor_Suppressor_CancerMine
SDC2,Tumor_Suppressor_CancerMine
CXCL14,Tumor_Suppressor_CancerMine
CXCL13,Tumor_Suppressor_CancerMine
CCL27,Tumor_Suppressor_CancerMine
CCL22,Tumor_Suppressor_CancerMine
S100A4,Tumor_Suppressor_CancerMine
RYR1,Tumor_Suppressor_CancerMine
RYBP,Tumor_Suppressor_CancerMine
CLIP1,Tumor_Suppressor_CancerMine
RPLP2,Tumor_Suppressor_CancerMine
RPL37,Tumor_Suppressor_CancerMine
RPH3AL,Tumor_Suppressor_CancerMine
ROS1,Tumor_Suppressor_CancerMine
RNF5,Tumor_Suppressor_CancerMine
TRIM3,Tumor_Suppressor_CancerMine
RNF20,Tumor_Suppressor_CancerMine
RIPK3,Tumor_Suppressor_CancerMine
ETV6,Tumor_Suppressor_CancerMine
