Node List,Node Source
CXCL16,h.all.v2023.2.Hs.symbols
PLSCR1,h.all.v2023.2.Hs.symbols
STX5,h.all.v2023.2.Hs.symbols
TMEM97,h.all.v2023.2.Hs.symbols
GPX8,h.all.v2023.2.Hs.symbols
GSTM2,h.all.v2023.2.Hs.symbols
CBS,h.all.v2023.2.Hs.symbols
FDPS,h.all.v2023.2.Hs.symbols
FBXO6,h.all.v2023.2.Hs.symbols
TP53INP1,h.all.v2023.2.Hs.symbols
HSD17B7,h.all.v2023.2.Hs.symbols
PCYT2,h.all.v2023.2.Hs.symbols
LGMN,h.all.v2023.2.Hs.symbols
MAL2,h.all.v2023.2.Hs.symbols
NIBAN1,h.all.v2023.2.Hs.symbols
CPEB2,h.all.v2023.2.Hs.symbols
ETHE1,h.all.v2023.2.Hs.symbols
PMVK,h.all.v2023.2.Hs.symbols
ALCAM,h.all.v2023.2.Hs.symbols
ADH4,h.all.v2023.2.Hs.symbols
MVK,h.all.v2023.2.Hs.symbols
ACSS2,h.all.v2023.2.Hs.symbols
FADS2,h.all.v2023.2.Hs.symbols
STARD4,h.all.v2023.2.Hs.symbols
ECH1,h.all.v2023.2.Hs.symbols
ANTXR2,h.all.v2023.2.Hs.symbols
TRIB3,h.all.v2023.2.Hs.symbols
GLDC,h.all.v2023.2.Hs.symbols
ABCA2,h.all.v2023.2.Hs.symbols
ANXA5,h.all.v2023.2.Hs.symbols
S100A11,h.all.v2023.2.Hs.symbols
LPL,h.all.v2023.2.Hs.symbols
ATXN2,h.all.v2023.2.Hs.symbols
LSS,h.all.v2023.2.Hs.symbols
CD9,h.all.v2023.2.Hs.symbols
PPARG,h.all.v2023.2.Hs.symbols
GUSB,h.all.v2023.2.Hs.symbols
ANXA13,h.all.v2023.2.Hs.symbols
CHKA,h.all.v2023.2.Hs.symbols
SREBF2,h.all.v2023.2.Hs.symbols
CYP51A1,h.all.v2023.2.Hs.symbols
SQLE,h.all.v2023.2.Hs.symbols
NSDHL,h.all.v2023.2.Hs.symbols
ATF5,h.all.v2023.2.Hs.symbols
FABP5,h.all.v2023.2.Hs.symbols
TM7SF2,h.all.v2023.2.Hs.symbols
PGLYRP1,h.all.v2023.2.Hs.symbols
POSTN,h.all.v2023.2.Hs.symbols
PRG2,h.all.v2023.2.Hs.symbols
VTN,h.all.v2023.2.Hs.symbols
FGFR1,h.all.v2023.2.Hs.symbols
JAG2,h.all.v2023.2.Hs.symbols
COL5A2,h.all.v2023.2.Hs.symbols
THBD,h.all.v2023.2.Hs.symbols
PDGFA,h.all.v2023.2.Hs.symbols
FSTL1,h.all.v2023.2.Hs.symbols
PF4,h.all.v2023.2.Hs.symbols
APOH,h.all.v2023.2.Hs.symbols
MSX1,h.all.v2023.2.Hs.symbols
SERPINA5,h.all.v2023.2.Hs.symbols
SLCO2A1,h.all.v2023.2.Hs.symbols
TNFRSF21,h.all.v2023.2.Hs.symbols
COL3A1,h.all.v2023.2.Hs.symbols
KCNJ8,h.all.v2023.2.Hs.symbols
LRPAP1,h.all.v2023.2.Hs.symbols
HNRNPC,h.all.v2023.2.Hs.symbols
NCBP2,h.all.v2023.2.Hs.symbols
PCNA,h.all.v2023.2.Hs.symbols
STARD7,h.all.v2023.2.Hs.symbols
DDX18,h.all.v2023.2.Hs.symbols
ERH,h.all.v2023.2.Hs.symbols
TFDP1,h.all.v2023.2.Hs.symbols
EIF1AX,h.all.v2023.2.Hs.symbols
TOMM70,h.all.v2023.2.Hs.symbols
CCT5,h.all.v2023.2.Hs.symbols
EPRS1,h.all.v2023.2.Hs.symbols
MCM6,h.all.v2023.2.Hs.symbols
RAD23B,h.all.v2023.2.Hs.symbols
EIF3B,h.all.v2023.2.Hs.symbols
SLC25A3,h.all.v2023.2.Hs.symbols
HNRNPR,h.all.v2023.2.Hs.symbols
ODC1,h.all.v2023.2.Hs.symbols
CCT7,h.all.v2023.2.Hs.symbols
MCM2,h.all.v2023.2.Hs.symbols
CDK4,h.all.v2023.2.Hs.symbols
FBL,h.all.v2023.2.Hs.symbols
RSL1D1,h.all.v2023.2.Hs.symbols
GNL3,h.all.v2023.2.Hs.symbols
CCNA2,h.all.v2023.2.Hs.symbols
VDAC1,h.all.v2023.2.Hs.symbols
AIMP2,h.all.v2023.2.Hs.symbols
PSMD1,h.all.v2023.2.Hs.symbols
PPIA,h.all.v2023.2.Hs.symbols
RPS3,h.all.v2023.2.Hs.symbols
RPS10,h.all.v2023.2.Hs.symbols
CYC1,h.all.v2023.2.Hs.symbols
COPS5,h.all.v2023.2.Hs.symbols
UBA2,h.all.v2023.2.Hs.symbols
HDGF,h.all.v2023.2.Hs.symbols
LSM7,h.all.v2023.2.Hs.symbols
MRPS18B,h.all.v2023.2.Hs.symbols
TYMS,h.all.v2023.2.Hs.symbols
RANBP1,h.all.v2023.2.Hs.symbols
DUT,h.all.v2023.2.Hs.symbols
RPS6,h.all.v2023.2.Hs.symbols
NAP1L1,h.all.v2023.2.Hs.symbols
PSMA6,h.all.v2023.2.Hs.symbols
PRDX3,h.all.v2023.2.Hs.symbols
NDUFAB1,h.all.v2023.2.Hs.symbols
SRSF2,h.all.v2023.2.Hs.symbols
PSMB2,h.all.v2023.2.Hs.symbols
ORC2,h.all.v2023.2.Hs.symbols
PABPC4,h.all.v2023.2.Hs.symbols
CDC20,h.all.v2023.2.Hs.symbols
PSMD7,h.all.v2023.2.Hs.symbols
GSPT1,h.all.v2023.2.Hs.symbols
ILF2,h.all.v2023.2.Hs.symbols
UBE2L3,h.all.v2023.2.Hs.symbols
COX5A,h.all.v2023.2.Hs.symbols
RPL34,h.all.v2023.2.Hs.symbols
EIF3J,h.all.v2023.2.Hs.symbols
EXOSC7,h.all.v2023.2.Hs.symbols
IMPDH2,h.all.v2023.2.Hs.symbols
PRDX4,h.all.v2023.2.Hs.symbols
CUL1,h.all.v2023.2.Hs.symbols
PRPF31,h.all.v2023.2.Hs.symbols
PSMA2,h.all.v2023.2.Hs.symbols
HNRNPD,h.all.v2023.2.Hs.symbols
PSMB3,h.all.v2023.2.Hs.symbols
MCM7,h.all.v2023.2.Hs.symbols
CCT3,h.all.v2023.2.Hs.symbols
TXNL4A,h.all.v2023.2.Hs.symbols
PABPC1,h.all.v2023.2.Hs.symbols
SF3A1,h.all.v2023.2.Hs.symbols
ACP1,h.all.v2023.2.Hs.symbols
UBE2E1,h.all.v2023.2.Hs.symbols
PPM1G,h.all.v2023.2.Hs.symbols
EEF1B2,h.all.v2023.2.Hs.symbols
RPL6,h.all.v2023.2.Hs.symbols
RFC4,h.all.v2023.2.Hs.symbols
IFRD1,h.all.v2023.2.Hs.symbols
RNPS1,h.all.v2023.2.Hs.symbols
SERBP1,h.all.v2023.2.Hs.symbols
HPRT1,h.all.v2023.2.Hs.symbols
PRPS2,h.all.v2023.2.Hs.symbols
NOP16,h.all.v2023.2.Hs.symbols
USP1,h.all.v2023.2.Hs.symbols
CCT4,h.all.v2023.2.Hs.symbols
CNBP,h.all.v2023.2.Hs.symbols
EIF4G2,h.all.v2023.2.Hs.symbols
HNRNPA3,h.all.v2023.2.Hs.symbols
PHB1,h.all.v2023.2.Hs.symbols
RPS2,h.all.v2023.2.Hs.symbols
CCT2,h.all.v2023.2.Hs.symbols
U2AF1,h.all.v2023.2.Hs.symbols
VBP1,h.all.v2023.2.Hs.symbols
TCP1,h.all.v2023.2.Hs.symbols
EIF3D,h.all.v2023.2.Hs.symbols
POLD2,h.all.v2023.2.Hs.symbols
TUFM,h.all.v2023.2.Hs.symbols
PTGES3,h.all.v2023.2.Hs.symbols
SNRPG,h.all.v2023.2.Hs.symbols
SRPK1,h.all.v2023.2.Hs.symbols
HNRNPA2B1,h.all.v2023.2.Hs.symbols
LSM2,h.all.v2023.2.Hs.symbols
APEX1,h.all.v2023.2.Hs.symbols
CBX3,h.all.v2023.2.Hs.symbols
PSMA7,h.all.v2023.2.Hs.symbols
HDAC2,h.all.v2023.2.Hs.symbols
CSTF2,h.all.v2023.2.Hs.symbols
MCM5,h.all.v2023.2.Hs.symbols
PSMD3,h.all.v2023.2.Hs.symbols
HSP90AB1,h.all.v2023.2.Hs.symbols
RPLP0,h.all.v2023.2.Hs.symbols
DEK,h.all.v2023.2.Hs.symbols
RPS5,h.all.v2023.2.Hs.symbols
SSBP1,h.all.v2023.2.Hs.symbols
RPL14,h.all.v2023.2.Hs.symbols
PSMA1,h.all.v2023.2.Hs.symbols
PSMD14,h.all.v2023.2.Hs.symbols
ABCE1,h.all.v2023.2.Hs.symbols
SNRPD3,h.all.v2023.2.Hs.symbols
FAM120A,h.all.v2023.2.Hs.symbols
MRPL9,h.all.v2023.2.Hs.symbols
TRA2B,h.all.v2023.2.Hs.symbols
SRSF1,h.all.v2023.2.Hs.symbols
GLO1,h.all.v2023.2.Hs.symbols
MRPL23,h.all.v2023.2.Hs.symbols
SNRPA,h.all.v2023.2.Hs.symbols
EIF2S2,h.all.v2023.2.Hs.symbols
NCBP1,h.all.v2023.2.Hs.symbols
RPL22,h.all.v2023.2.Hs.symbols
MCM4,h.all.v2023.2.Hs.symbols
PWP1,h.all.v2023.2.Hs.symbols
RRM1,h.all.v2023.2.Hs.symbols
G3BP1,h.all.v2023.2.Hs.symbols
KPNA2,h.all.v2023.2.Hs.symbols
POLE3,h.all.v2023.2.Hs.symbols
SNRPA1,h.all.v2023.2.Hs.symbols
H2AZ1,h.all.v2023.2.Hs.symbols
YWHAQ,h.all.v2023.2.Hs.symbols
DDX21,h.all.v2023.2.Hs.symbols
AP3S1,h.all.v2023.2.Hs.symbols
MAD2L1,h.all.v2023.2.Hs.symbols
SSB,h.all.v2023.2.Hs.symbols
GOT2,h.all.v2023.2.Hs.symbols
SRSF3,h.all.v2023.2.Hs.symbols
SET,h.all.v2023.2.Hs.symbols
TRIM28,h.all.v2023.2.Hs.symbols
BUB3,h.all.v2023.2.Hs.symbols
HNRNPA1,h.all.v2023.2.Hs.symbols
HSPE1,h.all.v2023.2.Hs.symbols
CAD,h.all.v2023.2.Hs.symbols
RPL18,h.all.v2023.2.Hs.symbols
CLNS1A,h.all.v2023.2.Hs.symbols
C1QBP,h.all.v2023.2.Hs.symbols
SNRPD2,h.all.v2023.2.Hs.symbols
PSMC6,h.all.v2023.2.Hs.symbols
SRM,h.all.v2023.2.Hs.symbols
PHB2,h.all.v2023.2.Hs.symbols
RAN,h.all.v2023.2.Hs.symbols
CANX,h.all.v2023.2.Hs.symbols
PCBP1,h.all.v2023.2.Hs.symbols
YWHAE,h.all.v2023.2.Hs.symbols
TARDBP,h.all.v2023.2.Hs.symbols
HNRNPU,h.all.v2023.2.Hs.symbols
SMARCC1,h.all.v2023.2.Hs.symbols
NME1,h.all.v2023.2.Hs.symbols
KPNB1,h.all.v2023.2.Hs.symbols
DHX15,h.all.v2023.2.Hs.symbols
SNRPB2,h.all.v2023.2.Hs.symbols
EIF4H,h.all.v2023.2.Hs.symbols
SNRPD1,h.all.v2023.2.Hs.symbols
SRSF7,h.all.v2023.2.Hs.symbols
RACK1,h.all.v2023.2.Hs.symbols
HSPD1,h.all.v2023.2.Hs.symbols
PSMD8,h.all.v2023.2.Hs.symbols
CDC45,h.all.v2023.2.Hs.symbols
CTPS1,h.all.v2023.2.Hs.symbols
SYNCRIP,h.all.v2023.2.Hs.symbols
KARS1,h.all.v2023.2.Hs.symbols
PSMA4,h.all.v2023.2.Hs.symbols
PSMC4,h.all.v2023.2.Hs.symbols
RUVBL2,h.all.v2023.2.Hs.symbols
HDDC2,h.all.v2023.2.Hs.symbols
SF3B3,h.all.v2023.2.Hs.symbols
VDAC3,h.all.v2023.2.Hs.symbols
XPO1,h.all.v2023.2.Hs.symbols
IFNG,h.all.v2023.2.Hs.symbols
NCK1,h.all.v2023.2.Hs.symbols
SOCS5,h.all.v2023.2.Hs.symbols
CCR1,h.all.v2023.2.Hs.symbols
TLR1,h.all.v2023.2.Hs.symbols
IRF7,h.all.v2023.2.Hs.symbols
LCK,h.all.v2023.2.Hs.symbols
UBE2D1,h.all.v2023.2.Hs.symbols
IL9,h.all.v2023.2.Hs.symbols
CD96,h.all.v2023.2.Hs.symbols
IL2,h.all.v2023.2.Hs.symbols
CFP,h.all.v2023.2.Hs.symbols
CXCR3,h.all.v2023.2.Hs.symbols
MBL2,h.all.v2023.2.Hs.symbols
GALNT1,h.all.v2023.2.Hs.symbols
IL27RA,h.all.v2023.2.Hs.symbols
LYN,h.all.v2023.2.Hs.symbols
PRKCB,h.all.v2023.2.Hs.symbols
CD8B,h.all.v2023.2.Hs.symbols
AARS1,h.all.v2023.2.Hs.symbols
RPL3L,h.all.v2023.2.Hs.symbols
IL16,h.all.v2023.2.Hs.symbols
HLA-G,h.all.v2023.2.Hs.symbols
NLRP3,h.all.v2023.2.Hs.symbols
CD1D,h.all.v2023.2.Hs.symbols
TAP2,h.all.v2023.2.Hs.symbols
ITGAL,h.all.v2023.2.Hs.symbols
CD8A,h.all.v2023.2.Hs.symbols
TAPBP,h.all.v2023.2.Hs.symbols
HLA-DOA,h.all.v2023.2.Hs.symbols
GBP2,h.all.v2023.2.Hs.symbols
EIF3A,h.all.v2023.2.Hs.symbols
RPS19,h.all.v2023.2.Hs.symbols
FLNA,h.all.v2023.2.Hs.symbols
KLRD1,h.all.v2023.2.Hs.symbols
ELF4,h.all.v2023.2.Hs.symbols
WAS,h.all.v2023.2.Hs.symbols
RPL9,h.all.v2023.2.Hs.symbols
PRKCG,h.all.v2023.2.Hs.symbols
HLA-DOB,h.all.v2023.2.Hs.symbols
IL12RB1,h.all.v2023.2.Hs.symbols
IL11,h.all.v2023.2.Hs.symbols
UBE2N,h.all.v2023.2.Hs.symbols
MTIF2,h.all.v2023.2.Hs.symbols
CARTPT,h.all.v2023.2.Hs.symbols
CD7,h.all.v2023.2.Hs.symbols
EIF4G3,h.all.v2023.2.Hs.symbols
CCL22,h.all.v2023.2.Hs.symbols
HLA-E,h.all.v2023.2.Hs.symbols
IFNAR2,h.all.v2023.2.Hs.symbols
RARS1,h.all.v2023.2.Hs.symbols
CDKN2A,h.all.v2023.2.Hs.symbols
APBB1,h.all.v2023.2.Hs.symbols
GZMA,h.all.v2023.2.Hs.symbols
HLA-DQA1,h.all.v2023.2.Hs.symbols
HLA-DRA,h.all.v2023.2.Hs.symbols
IKBKB,h.all.v2023.2.Hs.symbols
IL4,h.all.v2023.2.Hs.symbols
C2,h.all.v2023.2.Hs.symbols
CCR2,h.all.v2023.2.Hs.symbols
HIF1A,h.all.v2023.2.Hs.symbols
HLA-A,h.all.v2023.2.Hs.symbols
IGSF6,h.all.v2023.2.Hs.symbols
GZMB,h.all.v2023.2.Hs.symbols
LCP2,h.all.v2023.2.Hs.symbols
LY75,h.all.v2023.2.Hs.symbols
RPS3A,h.all.v2023.2.Hs.symbols
STAT1,h.all.v2023.2.Hs.symbols
TRAF2,h.all.v2023.2.Hs.symbols
SPI1,h.all.v2023.2.Hs.symbols
CCL11,h.all.v2023.2.Hs.symbols
IL12A,h.all.v2023.2.Hs.symbols
IL18RAP,h.all.v2023.2.Hs.symbols
RPS9,h.all.v2023.2.Hs.symbols
CAPG,h.all.v2023.2.Hs.symbols
IL15,h.all.v2023.2.Hs.symbols
LTB,h.all.v2023.2.Hs.symbols
ABI1,h.all.v2023.2.Hs.symbols
CD40,h.all.v2023.2.Hs.symbols
ZAP70,h.all.v2023.2.Hs.symbols
PTPN6,h.all.v2023.2.Hs.symbols
ITK,h.all.v2023.2.Hs.symbols
IL2RB,h.all.v2023.2.Hs.symbols
LY86,h.all.v2023.2.Hs.symbols
HLA-DMA,h.all.v2023.2.Hs.symbols
DEGS1,h.all.v2023.2.Hs.symbols
RPL39,h.all.v2023.2.Hs.symbols
DYRK3,h.all.v2023.2.Hs.symbols
CXCL13,h.all.v2023.2.Hs.symbols
CD28,h.all.v2023.2.Hs.symbols
CD3D,h.all.v2023.2.Hs.symbols
MRPL3,h.all.v2023.2.Hs.symbols
HLA-DMB,h.all.v2023.2.Hs.symbols
CCL13,h.all.v2023.2.Hs.symbols
ACHE,h.all.v2023.2.Hs.symbols
IL10,h.all.v2023.2.Hs.symbols
TRAT1,h.all.v2023.2.Hs.symbols
FCGR2B,h.all.v2023.2.Hs.symbols
TLR3,h.all.v2023.2.Hs.symbols
CCL7,h.all.v2023.2.Hs.symbols
ACVR2A,h.all.v2023.2.Hs.symbols
ELANE,h.all.v2023.2.Hs.symbols
WARS1,h.all.v2023.2.Hs.symbols
EIF5A,h.all.v2023.2.Hs.symbols
CD40LG,h.all.v2023.2.Hs.symbols
IL2RA,h.all.v2023.2.Hs.symbols
CD74,h.all.v2023.2.Hs.symbols
PSMB10,h.all.v2023.2.Hs.symbols
GLMN,h.all.v2023.2.Hs.symbols
MAP3K7,h.all.v2023.2.Hs.symbols
CD4,h.all.v2023.2.Hs.symbols
CD79A,h.all.v2023.2.Hs.symbols
FGR,h.all.v2023.2.Hs.symbols
SIT1,h.all.v2023.2.Hs.symbols
IRF4,h.all.v2023.2.Hs.symbols
DARS1,h.all.v2023.2.Hs.symbols
NCR1,h.all.v2023.2.Hs.symbols
STAT4,h.all.v2023.2.Hs.symbols
ST8SIA4,h.all.v2023.2.Hs.symbols
NCF4,h.all.v2023.2.Hs.symbols
CD247,h.all.v2023.2.Hs.symbols
GPR65,h.all.v2023.2.Hs.symbols
CD3G,h.all.v2023.2.Hs.symbols
KRT1,h.all.v2023.2.Hs.symbols
CSK,h.all.v2023.2.Hs.symbols
NOS2,h.all.v2023.2.Hs.symbols
CD3E,h.all.v2023.2.Hs.symbols
CCR5,h.all.v2023.2.Hs.symbols
SRGN,h.all.v2023.2.Hs.symbols
SOCS1,h.all.v2023.2.Hs.symbols
IL4R,h.all.v2023.2.Hs.symbols
IL7,h.all.v2023.2.Hs.symbols
IL13,h.all.v2023.2.Hs.symbols
HCLS1,h.all.v2023.2.Hs.symbols
CCL19,h.all.v2023.2.Hs.symbols
CRTAM,h.all.v2023.2.Hs.symbols
TLR6,h.all.v2023.2.Hs.symbols
TGFB1,h.all.v2023.2.Hs.symbols
CXCL9,h.all.v2023.2.Hs.symbols
STAB1,h.all.v2023.2.Hs.symbols
BCAT1,h.all.v2023.2.Hs.symbols
CD47,h.all.v2023.2.Hs.symbols
GCNT1,h.all.v2023.2.Hs.symbols
MST1,h.all.v2023.2.Hs.symbols
CPB2,h.all.v2023.2.Hs.symbols
MMP15,h.all.v2023.2.Hs.symbols
GNG12,h.all.v2023.2.Hs.symbols
CFD,h.all.v2023.2.Hs.symbols
SERPINC1,h.all.v2023.2.Hs.symbols
F9,h.all.v2023.2.Hs.symbols
COMP,h.all.v2023.2.Hs.symbols
PROZ,h.all.v2023.2.Hs.symbols
F10,h.all.v2023.2.Hs.symbols
C3,h.all.v2023.2.Hs.symbols
CTSK,h.all.v2023.2.Hs.symbols
F11,h.all.v2023.2.Hs.symbols
APOA1,h.all.v2023.2.Hs.symbols
USP11,h.all.v2023.2.Hs.symbols
ITIH1,h.all.v2023.2.Hs.symbols
FYN,h.all.v2023.2.Hs.symbols
C8A,h.all.v2023.2.Hs.symbols
F8,h.all.v2023.2.Hs.symbols
CTSB,h.all.v2023.2.Hs.symbols
LTA4H,h.all.v2023.2.Hs.symbols
C8G,h.all.v2023.2.Hs.symbols
MEP1A,h.all.v2023.2.Hs.symbols
FURIN,h.all.v2023.2.Hs.symbols
F13B,h.all.v2023.2.Hs.symbols
CFI,h.all.v2023.2.Hs.symbols
SH2B2,h.all.v2023.2.Hs.symbols
GP9,h.all.v2023.2.Hs.symbols
C8B,h.all.v2023.2.Hs.symbols
MMP3,h.all.v2023.2.Hs.symbols
HTRA1,h.all.v2023.2.Hs.symbols
C1QA,h.all.v2023.2.Hs.symbols
CAPN5,h.all.v2023.2.Hs.symbols
HPN,h.all.v2023.2.Hs.symbols
LEFTY2,h.all.v2023.2.Hs.symbols
DPP4,h.all.v2023.2.Hs.symbols
CTSH,h.all.v2023.2.Hs.symbols
PEF1,h.all.v2023.2.Hs.symbols
FGA,h.all.v2023.2.Hs.symbols
RAPGEF3,h.all.v2023.2.Hs.symbols
GDA,h.all.v2023.2.Hs.symbols
HRG,h.all.v2023.2.Hs.symbols
FN1,h.all.v2023.2.Hs.symbols
KLK8,h.all.v2023.2.Hs.symbols
MASP2,h.all.v2023.2.Hs.symbols
CRIP2,h.all.v2023.2.Hs.symbols
CPQ,h.all.v2023.2.Hs.symbols
SERPING1,h.all.v2023.2.Hs.symbols
MMP8,h.all.v2023.2.Hs.symbols
F2RL2,h.all.v2023.2.Hs.symbols
HNF4A,h.all.v2023.2.Hs.symbols
ANG,h.all.v2023.2.Hs.symbols
LRP1,h.all.v2023.2.Hs.symbols
CTSE,h.all.v2023.2.Hs.symbols
CAPN2,h.all.v2023.2.Hs.symbols
GP1BA,h.all.v2023.2.Hs.symbols
RAC1,h.all.v2023.2.Hs.symbols
SPARC,h.all.v2023.2.Hs.symbols
PREP,h.all.v2023.2.Hs.symbols
SIRT2,h.all.v2023.2.Hs.symbols
SERPINA1,h.all.v2023.2.Hs.symbols
ARF4,h.all.v2023.2.Hs.symbols
LAMP2,h.all.v2023.2.Hs.symbols
RABIF,h.all.v2023.2.Hs.symbols
PROC,h.all.v2023.2.Hs.symbols
TMPRSS6,h.all.v2023.2.Hs.symbols
P2RY1,h.all.v2023.2.Hs.symbols
APOC2,h.all.v2023.2.Hs.symbols
ISCU,h.all.v2023.2.Hs.symbols
F12,h.all.v2023.2.Hs.symbols
TFPI2,h.all.v2023.2.Hs.symbols
S100A13,h.all.v2023.2.Hs.symbols
MMP14,h.all.v2023.2.Hs.symbols
ACOX2,h.all.v2023.2.Hs.symbols
CSRP1,h.all.v2023.2.Hs.symbols
MMP7,h.all.v2023.2.Hs.symbols
HMGCS2,h.all.v2023.2.Hs.symbols
PLG,h.all.v2023.2.Hs.symbols
C1R,h.all.v2023.2.Hs.symbols
DCT,h.all.v2023.2.Hs.symbols
WDR1,h.all.v2023.2.Hs.symbols
ITGB3,h.all.v2023.2.Hs.symbols
S100A1,h.all.v2023.2.Hs.symbols
C1S,h.all.v2023.2.Hs.symbols
FGG,h.all.v2023.2.Hs.symbols
MMP1,h.all.v2023.2.Hs.symbols
RGN,h.all.v2023.2.Hs.symbols
APOC1,h.all.v2023.2.Hs.symbols
CTSV,h.all.v2023.2.Hs.symbols
MSRB2,h.all.v2023.2.Hs.symbols
PROS1,h.all.v2023.2.Hs.symbols
DUSP14,h.all.v2023.2.Hs.symbols
GNB2,h.all.v2023.2.Hs.symbols
CPN1,h.all.v2023.2.Hs.symbols
A2M,h.all.v2023.2.Hs.symbols
KLKB1,h.all.v2023.2.Hs.symbols
TF,h.all.v2023.2.Hs.symbols
THBS1,h.all.v2023.2.Hs.symbols
C9,h.all.v2023.2.Hs.symbols
APOC3,h.all.v2023.2.Hs.symbols
CTSO,h.all.v2023.2.Hs.symbols
PTPRD,h.all.v2023.2.Hs.symbols
DGAT1,h.all.v2023.2.Hs.symbols
GRPEL1,h.all.v2023.2.Hs.symbols
TCHH,h.all.v2023.2.Hs.symbols
GLS,h.all.v2023.2.Hs.symbols
FGF18,h.all.v2023.2.Hs.symbols
SLC6A8,h.all.v2023.2.Hs.symbols
NUP58,h.all.v2023.2.Hs.symbols
IGFBP2,h.all.v2023.2.Hs.symbols
GRINA,h.all.v2023.2.Hs.symbols
PPP1R2,h.all.v2023.2.Hs.symbols
TST,h.all.v2023.2.Hs.symbols
CDKN2B,h.all.v2023.2.Hs.symbols
RRAD,h.all.v2023.2.Hs.symbols
WIZ,h.all.v2023.2.Hs.symbols
HTR7,h.all.v2023.2.Hs.symbols
E2F5,h.all.v2023.2.Hs.symbols
MAOA,h.all.v2023.2.Hs.symbols
CLCN2,h.all.v2023.2.Hs.symbols
MARK2,h.all.v2023.2.Hs.symbols
CNP,h.all.v2023.2.Hs.symbols
ALAS1,h.all.v2023.2.Hs.symbols
SLC6A12,h.all.v2023.2.Hs.symbols
PPAT,h.all.v2023.2.Hs.symbols
MAPK8IP2,h.all.v2023.2.Hs.symbols
NKX2-5,h.all.v2023.2.Hs.symbols
APOM,h.all.v2023.2.Hs.symbols
EPHX1,h.all.v2023.2.Hs.symbols
CYB5R1,h.all.v2023.2.Hs.symbols
EIF5,h.all.v2023.2.Hs.symbols
MGAT1,h.all.v2023.2.Hs.symbols
CCNE1,h.all.v2023.2.Hs.symbols
YKT6,h.all.v2023.2.Hs.symbols
ONECUT1,h.all.v2023.2.Hs.symbols
HLA-F,h.all.v2023.2.Hs.symbols
PRKACA,h.all.v2023.2.Hs.symbols
SIGMAR1,h.all.v2023.2.Hs.symbols
CDC34,h.all.v2023.2.Hs.symbols
KLHDC3,h.all.v2023.2.Hs.symbols
NAT1,h.all.v2023.2.Hs.symbols
PRPF3,h.all.v2023.2.Hs.symbols
POLG2,h.all.v2023.2.Hs.symbols
BSG,h.all.v2023.2.Hs.symbols
TFRC,h.all.v2023.2.Hs.symbols
SULT1A1,h.all.v2023.2.Hs.symbols
HYAL2,h.all.v2023.2.Hs.symbols
NPTX2,h.all.v2023.2.Hs.symbols
SHOX2,h.all.v2023.2.Hs.symbols
DLG4,h.all.v2023.2.Hs.symbols
PSMC3,h.all.v2023.2.Hs.symbols
FEN1,h.all.v2023.2.Hs.symbols
PLCL1,h.all.v2023.2.Hs.symbols
PARP2,h.all.v2023.2.Hs.symbols
FMO1,h.all.v2023.2.Hs.symbols
RAB27A,h.all.v2023.2.Hs.symbols
STIP1,h.all.v2023.2.Hs.symbols
LHX2,h.all.v2023.2.Hs.symbols
ACAA1,h.all.v2023.2.Hs.symbols
CDO1,h.all.v2023.2.Hs.symbols
TACR3,h.all.v2023.2.Hs.symbols
NXF1,h.all.v2023.2.Hs.symbols
UROD,h.all.v2023.2.Hs.symbols
PRKCD,h.all.v2023.2.Hs.symbols
NTRK3,h.all.v2023.2.Hs.symbols
POLR2H,h.all.v2023.2.Hs.symbols
CREG1,h.all.v2023.2.Hs.symbols
GGH,h.all.v2023.2.Hs.symbols
PDAP1,h.all.v2023.2.Hs.symbols
SLC25A4,h.all.v2023.2.Hs.symbols
CHRNA5,h.all.v2023.2.Hs.symbols
NPTXR,h.all.v2023.2.Hs.symbols
ATP6V1C1,h.all.v2023.2.Hs.symbols
AMD1,h.all.v2023.2.Hs.symbols
HSPA2,h.all.v2023.2.Hs.symbols
BAK1,h.all.v2023.2.Hs.symbols
TYRO3,h.all.v2023.2.Hs.symbols
HSPA13,h.all.v2023.2.Hs.symbols
CYP1A1,h.all.v2023.2.Hs.symbols
STARD3,h.all.v2023.2.Hs.symbols
CCK,h.all.v2023.2.Hs.symbols
CYB5B,h.all.v2023.2.Hs.symbols
AGO2,h.all.v2023.2.Hs.symbols
ATP6V1F,h.all.v2023.2.Hs.symbols
AP2S1,h.all.v2023.2.Hs.symbols
EPCAM,h.all.v2023.2.Hs.symbols
RPN1,h.all.v2023.2.Hs.symbols
CDC5L,h.all.v2023.2.Hs.symbols
EIF2S3,h.all.v2023.2.Hs.symbols
RXRB,h.all.v2023.2.Hs.symbols
TMBIM6,h.all.v2023.2.Hs.symbols
DNAJB1,h.all.v2023.2.Hs.symbols
COL2A1,h.all.v2023.2.Hs.symbols
TGFBRAP1,h.all.v2023.2.Hs.symbols
C4BPB,h.all.v2023.2.Hs.symbols
SELENOW,h.all.v2023.2.Hs.symbols
CLTB,h.all.v2023.2.Hs.symbols
SPR,h.all.v2023.2.Hs.symbols
STK25,h.all.v2023.2.Hs.symbols
TUBA4A,h.all.v2023.2.Hs.symbols
ARRB2,h.all.v2023.2.Hs.symbols
GAL,h.all.v2023.2.Hs.symbols
PRDM2,h.all.v2023.2.Hs.symbols
SCN8A,h.all.v2023.2.Hs.symbols
