Node List,Node Source
SLC2A6,h.all.v2023.2.Hs.symbols
TLR2,h.all.v2023.2.Hs.symbols
PTX3,h.all.v2023.2.Hs.symbols
GFPT2,h.all.v2023.2.Hs.symbols
PLPP3,h.all.v2023.2.Hs.symbols
MXD1,h.all.v2023.2.Hs.symbols
HES1,h.all.v2023.2.Hs.symbols
STAT5A,h.all.v2023.2.Hs.symbols
IL1A,h.all.v2023.2.Hs.symbols
SOCS3,h.all.v2023.2.Hs.symbols
ICAM1,h.all.v2023.2.Hs.symbols
MAP2K3,h.all.v2023.2.Hs.symbols
CCNL1,h.all.v2023.2.Hs.symbols
KLF9,h.all.v2023.2.Hs.symbols
NFKBIE,h.all.v2023.2.Hs.symbols
BTG1,h.all.v2023.2.Hs.symbols
PTPRE,h.all.v2023.2.Hs.symbols
DRAM1,h.all.v2023.2.Hs.symbols
EIF1,h.all.v2023.2.Hs.symbols
SOD2,h.all.v2023.2.Hs.symbols
ACKR3,h.all.v2023.2.Hs.symbols
EFNA1,h.all.v2023.2.Hs.symbols
IER5,h.all.v2023.2.Hs.symbols
F2RL1,h.all.v2023.2.Hs.symbols
LITAF,h.all.v2023.2.Hs.symbols
DNAJB4,h.all.v2023.2.Hs.symbols
NAMPT,h.all.v2023.2.Hs.symbols
FOSL1,h.all.v2023.2.Hs.symbols
TNFAIP2,h.all.v2023.2.Hs.symbols
TSC22D1,h.all.v2023.2.Hs.symbols
SIK1,h.all.v2023.2.Hs.symbols
KDM6B,h.all.v2023.2.Hs.symbols
PTGS2,h.all.v2023.2.Hs.symbols
FJX1,h.all.v2023.2.Hs.symbols
B4GALT1,h.all.v2023.2.Hs.symbols
IL23A,h.all.v2023.2.Hs.symbols
LAMB3,h.all.v2023.2.Hs.symbols
TANK,h.all.v2023.2.Hs.symbols
TNIP1,h.all.v2023.2.Hs.symbols
RNF19B,h.all.v2023.2.Hs.symbols
SLC2A3,h.all.v2023.2.Hs.symbols
SAT1,h.all.v2023.2.Hs.symbols
TNFRSF9,h.all.v2023.2.Hs.symbols
PMEPA1,h.all.v2023.2.Hs.symbols
KLF6,h.all.v2023.2.Hs.symbols
CCN1,h.all.v2023.2.Hs.symbols
DUSP1,h.all.v2023.2.Hs.symbols
PNRC1,h.all.v2023.2.Hs.symbols
IFIH1,h.all.v2023.2.Hs.symbols
SDC4,h.all.v2023.2.Hs.symbols
BIRC2,h.all.v2023.2.Hs.symbols
ATF3,h.all.v2023.2.Hs.symbols
ETS2,h.all.v2023.2.Hs.symbols
DENND5A,h.all.v2023.2.Hs.symbols
GCH1,h.all.v2023.2.Hs.symbols
IFIT2,h.all.v2023.2.Hs.symbols
SPHK1,h.all.v2023.2.Hs.symbols
INHBA,h.all.v2023.2.Hs.symbols
IL18,h.all.v2023.2.Hs.symbols
YRDC,h.all.v2023.2.Hs.symbols
ATP2B1,h.all.v2023.2.Hs.symbols
PHLDA2,h.all.v2023.2.Hs.symbols
FUT4,h.all.v2023.2.Hs.symbols
TNC,h.all.v2023.2.Hs.symbols
TGIF1,h.all.v2023.2.Hs.symbols
VEGFA,h.all.v2023.2.Hs.symbols
BCL6,h.all.v2023.2.Hs.symbols
PPP1R15A,h.all.v2023.2.Hs.symbols
NR4A3,h.all.v2023.2.Hs.symbols
NR4A1,h.all.v2023.2.Hs.symbols
NFKB2,h.all.v2023.2.Hs.symbols
TIPARP,h.all.v2023.2.Hs.symbols
RHOB,h.all.v2023.2.Hs.symbols
CXCL11,h.all.v2023.2.Hs.symbols
BCL2A1,h.all.v2023.2.Hs.symbols
PLAUR,h.all.v2023.2.Hs.symbols
TUBB2A,h.all.v2023.2.Hs.symbols
NFKB1,h.all.v2023.2.Hs.symbols
RELB,h.all.v2023.2.Hs.symbols
EHD1,h.all.v2023.2.Hs.symbols
CD83,h.all.v2023.2.Hs.symbols
GEM,h.all.v2023.2.Hs.symbols
IRF1,h.all.v2023.2.Hs.symbols
TRIP10,h.all.v2023.2.Hs.symbols
GADD45A,h.all.v2023.2.Hs.symbols
BMP2,h.all.v2023.2.Hs.symbols
B4GALT5,h.all.v2023.2.Hs.symbols
SPSB1,h.all.v2023.2.Hs.symbols
IL1B,h.all.v2023.2.Hs.symbols
JAG1,h.all.v2023.2.Hs.symbols
JUN,h.all.v2023.2.Hs.symbols
PHLDA1,h.all.v2023.2.Hs.symbols
TAP1,h.all.v2023.2.Hs.symbols
CXCL2,h.all.v2023.2.Hs.symbols
SERPINB8,h.all.v2023.2.Hs.symbols
IL15RA,h.all.v2023.2.Hs.symbols
RIPK2,h.all.v2023.2.Hs.symbols
ZC3H12A,h.all.v2023.2.Hs.symbols
CXCL3,h.all.v2023.2.Hs.symbols
DUSP5,h.all.v2023.2.Hs.symbols
CEBPD,h.all.v2023.2.Hs.symbols
EGR1,h.all.v2023.2.Hs.symbols
IL6,h.all.v2023.2.Hs.symbols
MAP3K8,h.all.v2023.2.Hs.symbols
NFE2L2,h.all.v2023.2.Hs.symbols
TNFAIP3,h.all.v2023.2.Hs.symbols
RCAN1,h.all.v2023.2.Hs.symbols
CCRL2,h.all.v2023.2.Hs.symbols
KLF2,h.all.v2023.2.Hs.symbols
IFNGR2,h.all.v2023.2.Hs.symbols
KYNU,h.all.v2023.2.Hs.symbols
GADD45B,h.all.v2023.2.Hs.symbols
CXCL6,h.all.v2023.2.Hs.symbols
HBEGF,h.all.v2023.2.Hs.symbols
CCL4,h.all.v2023.2.Hs.symbols
ICOSLG,h.all.v2023.2.Hs.symbols
CD69,h.all.v2023.2.Hs.symbols
CCL5,h.all.v2023.2.Hs.symbols
IL7R,h.all.v2023.2.Hs.symbols
IER2,h.all.v2023.2.Hs.symbols
BHLHE40,h.all.v2023.2.Hs.symbols
NFIL3,h.all.v2023.2.Hs.symbols
PLK2,h.all.v2023.2.Hs.symbols
CXCL10,h.all.v2023.2.Hs.symbols
NFKBIA,h.all.v2023.2.Hs.symbols
KLF10,h.all.v2023.2.Hs.symbols
CEBPB,h.all.v2023.2.Hs.symbols
TRIB1,h.all.v2023.2.Hs.symbols
IER3,h.all.v2023.2.Hs.symbols
TRAF1,h.all.v2023.2.Hs.symbols
COL16A1,h.all.v2023.2.Hs.symbols
COL5A3,h.all.v2023.2.Hs.symbols
IL32,h.all.v2023.2.Hs.symbols
MYL9,h.all.v2023.2.Hs.symbols
PVR,h.all.v2023.2.Hs.symbols
PRRX1,h.all.v2023.2.Hs.symbols
FERMT2,h.all.v2023.2.Hs.symbols
FSTL3,h.all.v2023.2.Hs.symbols
TAGLN,h.all.v2023.2.Hs.symbols
DCN,h.all.v2023.2.Hs.symbols
EFEMP2,h.all.v2023.2.Hs.symbols
LOX,h.all.v2023.2.Hs.symbols
SFRP4,h.all.v2023.2.Hs.symbols
FZD8,h.all.v2023.2.Hs.symbols
EMP3,h.all.v2023.2.Hs.symbols
ELN,h.all.v2023.2.Hs.symbols
COL3A1,h.all.v2023.2.Hs.symbols
SFRP1,h.all.v2023.2.Hs.symbols
CALU,h.all.v2023.2.Hs.symbols
FUCA1,h.all.v2023.2.Hs.symbols
LOXL2,h.all.v2023.2.Hs.symbols
COL5A2,h.all.v2023.2.Hs.symbols
CDH6,h.all.v2023.2.Hs.symbols
COL6A2,h.all.v2023.2.Hs.symbols
ACTA2,h.all.v2023.2.Hs.symbols
ITGA5,h.all.v2023.2.Hs.symbols
VCAN,h.all.v2023.2.Hs.symbols
LAMA1,h.all.v2023.2.Hs.symbols
PLOD3,h.all.v2023.2.Hs.symbols
MATN2,h.all.v2023.2.Hs.symbols
ANPEP,h.all.v2023.2.Hs.symbols
PMP22,h.all.v2023.2.Hs.symbols
TGFBI,h.all.v2023.2.Hs.symbols
CDH11,h.all.v2023.2.Hs.symbols
SERPINE2,h.all.v2023.2.Hs.symbols
MFAP5,h.all.v2023.2.Hs.symbols
ITGB5,h.all.v2023.2.Hs.symbols
SPOCK1,h.all.v2023.2.Hs.symbols
CDH2,h.all.v2023.2.Hs.symbols
GAS1,h.all.v2023.2.Hs.symbols
RGS4,h.all.v2023.2.Hs.symbols
FOXC2,h.all.v2023.2.Hs.symbols
TPM2,h.all.v2023.2.Hs.symbols
PPIB,h.all.v2023.2.Hs.symbols
LGALS1,h.all.v2023.2.Hs.symbols
COLGALT1,h.all.v2023.2.Hs.symbols
VEGFC,h.all.v2023.2.Hs.symbols
GREM1,h.all.v2023.2.Hs.symbols
NID2,h.all.v2023.2.Hs.symbols
PDGFRB,h.all.v2023.2.Hs.symbols
ITGB1,h.all.v2023.2.Hs.symbols
LOXL1,h.all.v2023.2.Hs.symbols
SERPINH1,h.all.v2023.2.Hs.symbols
CAPG,h.all.v2023.2.Hs.symbols
SPP1,h.all.v2023.2.Hs.symbols
FGF2,h.all.v2023.2.Hs.symbols
SGCD,h.all.v2023.2.Hs.symbols
OXTR,h.all.v2023.2.Hs.symbols
COL5A1,h.all.v2023.2.Hs.symbols
NTM,h.all.v2023.2.Hs.symbols
VCAM1,h.all.v2023.2.Hs.symbols
COL4A1,h.all.v2023.2.Hs.symbols
PLOD1,h.all.v2023.2.Hs.symbols
TNFRSF12A,h.all.v2023.2.Hs.symbols
TNFRSF11B,h.all.v2023.2.Hs.symbols
BGN,h.all.v2023.2.Hs.symbols
GPX7,h.all.v2023.2.Hs.symbols
SGCG,h.all.v2023.2.Hs.symbols
SLC6A8,h.all.v2023.2.Hs.symbols
FMOD,h.all.v2023.2.Hs.symbols
COPA,h.all.v2023.2.Hs.symbols
TPM4,h.all.v2023.2.Hs.symbols
ECM2,h.all.v2023.2.Hs.symbols
PDLIM4,h.all.v2023.2.Hs.symbols
COL7A1,h.all.v2023.2.Hs.symbols
MATN3,h.all.v2023.2.Hs.symbols
THY1,h.all.v2023.2.Hs.symbols
CADM1,h.all.v2023.2.Hs.symbols
MGP,h.all.v2023.2.Hs.symbols
LUM,h.all.v2023.2.Hs.symbols
LAMA3,h.all.v2023.2.Hs.symbols
FSTL1,h.all.v2023.2.Hs.symbols
MXRA5,h.all.v2023.2.Hs.symbols
PTHLH,h.all.v2023.2.Hs.symbols
DKK1,h.all.v2023.2.Hs.symbols
WNT5A,h.all.v2023.2.Hs.symbols
IL15,h.all.v2023.2.Hs.symbols
LAMA2,h.all.v2023.2.Hs.symbols
CAP2,h.all.v2023.2.Hs.symbols
PLOD2,h.all.v2023.2.Hs.symbols
FBLN5,h.all.v2023.2.Hs.symbols
MAGEE1,h.all.v2023.2.Hs.symbols
FBLN1,h.all.v2023.2.Hs.symbols
FBN2,h.all.v2023.2.Hs.symbols
COL6A3,h.all.v2023.2.Hs.symbols
IGFBP3,h.all.v2023.2.Hs.symbols
PCOLCE,h.all.v2023.2.Hs.symbols
FBLN2,h.all.v2023.2.Hs.symbols
VIM,h.all.v2023.2.Hs.symbols
QSOX1,h.all.v2023.2.Hs.symbols
SDC1,h.all.v2023.2.Hs.symbols
CTHRC1,h.all.v2023.2.Hs.symbols
TPM1,h.all.v2023.2.Hs.symbols
DPYSL3,h.all.v2023.2.Hs.symbols
LRRC15,h.all.v2023.2.Hs.symbols
LAMC1,h.all.v2023.2.Hs.symbols
SLIT3,h.all.v2023.2.Hs.symbols
ABI3BP,h.all.v2023.2.Hs.symbols
BASP1,h.all.v2023.2.Hs.symbols
ECM1,h.all.v2023.2.Hs.symbols
SNTB1,h.all.v2023.2.Hs.symbols
PFN2,h.all.v2023.2.Hs.symbols
FAS,h.all.v2023.2.Hs.symbols
WIPF1,h.all.v2023.2.Hs.symbols
SGCB,h.all.v2023.2.Hs.symbols
EDIL3,h.all.v2023.2.Hs.symbols
FAP,h.all.v2023.2.Hs.symbols
ADAM12,h.all.v2023.2.Hs.symbols
MYLK,h.all.v2023.2.Hs.symbols
PCOLCE2,h.all.v2023.2.Hs.symbols
PRSS2,h.all.v2023.2.Hs.symbols
GPC1,h.all.v2023.2.Hs.symbols
SCG2,h.all.v2023.2.Hs.symbols
GLIPR1,h.all.v2023.2.Hs.symbols
MSX1,h.all.v2023.2.Hs.symbols
SLIT2,h.all.v2023.2.Hs.symbols
NT5E,h.all.v2023.2.Hs.symbols
CD59,h.all.v2023.2.Hs.symbols
COL11A1,h.all.v2023.2.Hs.symbols
SNAI2,h.all.v2023.2.Hs.symbols
COL4A2,h.all.v2023.2.Hs.symbols
COL8A2,h.all.v2023.2.Hs.symbols
CALD1,h.all.v2023.2.Hs.symbols
ENO2,h.all.v2023.2.Hs.symbols
COL1A2,h.all.v2023.2.Hs.symbols
CCN2,h.all.v2023.2.Hs.symbols
POSTN,h.all.v2023.2.Hs.symbols
TGFBR3,h.all.v2023.2.Hs.symbols
ITGAV,h.all.v2023.2.Hs.symbols
BDNF,h.all.v2023.2.Hs.symbols
P3H1,h.all.v2023.2.Hs.symbols
APLP1,h.all.v2023.2.Hs.symbols
CXCL8,h.all.v2023.2.Hs.symbols
THBS2,h.all.v2023.2.Hs.symbols
COL1A1,h.all.v2023.2.Hs.symbols
COL12A1,h.all.v2023.2.Hs.symbols
NNMT,h.all.v2023.2.Hs.symbols
TGM2,h.all.v2023.2.Hs.symbols
DAB2,h.all.v2023.2.Hs.symbols
CRLF1,h.all.v2023.2.Hs.symbols
GJA1,h.all.v2023.2.Hs.symbols
P4HA1,h.all.v2023.2.Hs.symbols
HMOX1,h.all.v2023.2.Hs.symbols
GCNT2,h.all.v2023.2.Hs.symbols
CHST3,h.all.v2023.2.Hs.symbols
CAVIN3,h.all.v2023.2.Hs.symbols
NCAN,h.all.v2023.2.Hs.symbols
PIM1,h.all.v2023.2.Hs.symbols
S100A4,h.all.v2023.2.Hs.symbols
PPP1R3C,h.all.v2023.2.Hs.symbols
XPNPEP1,h.all.v2023.2.Hs.symbols
SRPX,h.all.v2023.2.Hs.symbols
SELENBP1,h.all.v2023.2.Hs.symbols
NDRG1,h.all.v2023.2.Hs.symbols
RRAGD,h.all.v2023.2.Hs.symbols
GPC4,h.all.v2023.2.Hs.symbols
DDIT3,h.all.v2023.2.Hs.symbols
PGM1,h.all.v2023.2.Hs.symbols
GYS1,h.all.v2023.2.Hs.symbols
PFKL,h.all.v2023.2.Hs.symbols
SLC2A1,h.all.v2023.2.Hs.symbols
GALK1,h.all.v2023.2.Hs.symbols
PLAC8,h.all.v2023.2.Hs.symbols
GPI,h.all.v2023.2.Hs.symbols
IGFBP1,h.all.v2023.2.Hs.symbols
PDK3,h.all.v2023.2.Hs.symbols
B3GALT6,h.all.v2023.2.Hs.symbols
PLIN2,h.all.v2023.2.Hs.symbols
DTNA,h.all.v2023.2.Hs.symbols
BNIP3L,h.all.v2023.2.Hs.symbols
FOXO3,h.all.v2023.2.Hs.symbols
KDELR3,h.all.v2023.2.Hs.symbols
MT1E,h.all.v2023.2.Hs.symbols
ENO1,h.all.v2023.2.Hs.symbols
PFKP,h.all.v2023.2.Hs.symbols
HEXA,h.all.v2023.2.Hs.symbols
SDC3,h.all.v2023.2.Hs.symbols
MIF,h.all.v2023.2.Hs.symbols
KLHL24,h.all.v2023.2.Hs.symbols
TES,h.all.v2023.2.Hs.symbols
AMPD3,h.all.v2023.2.Hs.symbols
KDM3A,h.all.v2023.2.Hs.symbols
STC1,h.all.v2023.2.Hs.symbols
JMJD6,h.all.v2023.2.Hs.symbols
MXI1,h.all.v2023.2.Hs.symbols
TPD52,h.all.v2023.2.Hs.symbols
UGP2,h.all.v2023.2.Hs.symbols
WSB1,h.all.v2023.2.Hs.symbols
LDHA,h.all.v2023.2.Hs.symbols
ERRFI1,h.all.v2023.2.Hs.symbols
PRKCA,h.all.v2023.2.Hs.symbols
BCAN,h.all.v2023.2.Hs.symbols
PAM,h.all.v2023.2.Hs.symbols
FBP1,h.all.v2023.2.Hs.symbols
GBE1,h.all.v2023.2.Hs.symbols
HK2,h.all.v2023.2.Hs.symbols
PGAM2,h.all.v2023.2.Hs.symbols
PHKG1,h.all.v2023.2.Hs.symbols
EXT1,h.all.v2023.2.Hs.symbols
RBPJ,h.all.v2023.2.Hs.symbols
LXN,h.all.v2023.2.Hs.symbols
SDC2,h.all.v2023.2.Hs.symbols
HK1,h.all.v2023.2.Hs.symbols
ZNF292,h.all.v2023.2.Hs.symbols
HDLBP,h.all.v2023.2.Hs.symbols
NDST1,h.all.v2023.2.Hs.symbols
CITED2,h.all.v2023.2.Hs.symbols
CAVIN1,h.all.v2023.2.Hs.symbols
TMEM45A,h.all.v2023.2.Hs.symbols
NAGK,h.all.v2023.2.Hs.symbols
ALDOB,h.all.v2023.2.Hs.symbols
GAPDH,h.all.v2023.2.Hs.symbols
PGM2,h.all.v2023.2.Hs.symbols
PDK1,h.all.v2023.2.Hs.symbols
CDKN1C,h.all.v2023.2.Hs.symbols
TPST2,h.all.v2023.2.Hs.symbols
GLRX,h.all.v2023.2.Hs.symbols
CP,h.all.v2023.2.Hs.symbols
PRDX5,h.all.v2023.2.Hs.symbols
PYGM,h.all.v2023.2.Hs.symbols
ANKZF1,h.all.v2023.2.Hs.symbols
ILVBL,h.all.v2023.2.Hs.symbols
PCK1,h.all.v2023.2.Hs.symbols
PPFIA4,h.all.v2023.2.Hs.symbols
AKAP12,h.all.v2023.2.Hs.symbols
ERO1A,h.all.v2023.2.Hs.symbols
GRHPR,h.all.v2023.2.Hs.symbols
EFNA3,h.all.v2023.2.Hs.symbols
ANXA2,h.all.v2023.2.Hs.symbols
IDS,h.all.v2023.2.Hs.symbols
CCNG2,h.all.v2023.2.Hs.symbols
NR3C1,h.all.v2023.2.Hs.symbols
LALBA,h.all.v2023.2.Hs.symbols
HS3ST1,h.all.v2023.2.Hs.symbols
MAP3K1,h.all.v2023.2.Hs.symbols
INHA,h.all.v2023.2.Hs.symbols
DPYSL4,h.all.v2023.2.Hs.symbols
VLDLR,h.all.v2023.2.Hs.symbols
NEDD4L,h.all.v2023.2.Hs.symbols
HAS1,h.all.v2023.2.Hs.symbols
TPI1,h.all.v2023.2.Hs.symbols
PGF,h.all.v2023.2.Hs.symbols
FAM162A,h.all.v2023.2.Hs.symbols
KIF5A,h.all.v2023.2.Hs.symbols
TGFB3,h.all.v2023.2.Hs.symbols
ALDOC,h.all.v2023.2.Hs.symbols
ADORA2B,h.all.v2023.2.Hs.symbols
NDST2,h.all.v2023.2.Hs.symbols
PPARGC1A,h.all.v2023.2.Hs.symbols
ETS1,h.all.v2023.2.Hs.symbols
DDIT4,h.all.v2023.2.Hs.symbols
NOCT,h.all.v2023.2.Hs.symbols
SLC37A4,h.all.v2023.2.Hs.symbols
BRS3,h.all.v2023.2.Hs.symbols
EGFR,h.all.v2023.2.Hs.symbols
ATP7A,h.all.v2023.2.Hs.symbols
ANGPTL4,h.all.v2023.2.Hs.symbols
ALDOA,h.all.v2023.2.Hs.symbols
SLC6A6,h.all.v2023.2.Hs.symbols
HOXB9,h.all.v2023.2.Hs.symbols
ENO3,h.all.v2023.2.Hs.symbols
STC2,h.all.v2023.2.Hs.symbols
CSRP2,h.all.v2023.2.Hs.symbols
PGK1,h.all.v2023.2.Hs.symbols
HSPA5,h.all.v2023.2.Hs.symbols
ADM,h.all.v2023.2.Hs.symbols
B4GALNT2,h.all.v2023.2.Hs.symbols
GPC3,h.all.v2023.2.Hs.symbols
RORA,h.all.v2023.2.Hs.symbols
STBD1,h.all.v2023.2.Hs.symbols
CASP6,h.all.v2023.2.Hs.symbols
AK4,h.all.v2023.2.Hs.symbols
SLC25A1,h.all.v2023.2.Hs.symbols
VHL,h.all.v2023.2.Hs.symbols
P4HA2,h.all.v2023.2.Hs.symbols
GAA,h.all.v2023.2.Hs.symbols
CXCR4,h.all.v2023.2.Hs.symbols
PEX6,h.all.v2023.2.Hs.symbols
ABCA4,h.all.v2023.2.Hs.symbols
CROT,h.all.v2023.2.Hs.symbols
MLYCD,h.all.v2023.2.Hs.symbols
ALDH1A1,h.all.v2023.2.Hs.symbols
ALDH9A1,h.all.v2023.2.Hs.symbols
NEDD4,h.all.v2023.2.Hs.symbols
HSD3B7,h.all.v2023.2.Hs.symbols
LONP2,h.all.v2023.2.Hs.symbols
PEX12,h.all.v2023.2.Hs.symbols
PIPOX,h.all.v2023.2.Hs.symbols
SCP2,h.all.v2023.2.Hs.symbols
IDI1,h.all.v2023.2.Hs.symbols
OPTN,h.all.v2023.2.Hs.symbols
SLC23A2,h.all.v2023.2.Hs.symbols
DIO2,h.all.v2023.2.Hs.symbols
AQP9,h.all.v2023.2.Hs.symbols
SLC35B2,h.all.v2023.2.Hs.symbols
HSD3B1,h.all.v2023.2.Hs.symbols
RXRA,h.all.v2023.2.Hs.symbols
ABCA9,h.all.v2023.2.Hs.symbols
PECR,h.all.v2023.2.Hs.symbols
DHCR24,h.all.v2023.2.Hs.symbols
SOD1,h.all.v2023.2.Hs.symbols
FDXR,h.all.v2023.2.Hs.symbols
AGXT,h.all.v2023.2.Hs.symbols
PFKM,h.all.v2023.2.Hs.symbols
ABCA2,h.all.v2023.2.Hs.symbols
PAOX,h.all.v2023.2.Hs.symbols
DIO1,h.all.v2023.2.Hs.symbols
IDH1,h.all.v2023.2.Hs.symbols
PXMP2,h.all.v2023.2.Hs.symbols
PEX26,h.all.v2023.2.Hs.symbols
BCAR3,h.all.v2023.2.Hs.symbols
RXRG,h.all.v2023.2.Hs.symbols
PEX11G,h.all.v2023.2.Hs.symbols
PNPLA8,h.all.v2023.2.Hs.symbols
FADS1,h.all.v2023.2.Hs.symbols
PEX16,h.all.v2023.2.Hs.symbols
CYP8B1,h.all.v2023.2.Hs.symbols
ISOC1,h.all.v2023.2.Hs.symbols
ATXN1,h.all.v2023.2.Hs.symbols
GCLM,h.all.v2023.2.Hs.symbols
CYP7B1,h.all.v2023.2.Hs.symbols
CYP7A1,h.all.v2023.2.Hs.symbols
ABCA5,h.all.v2023.2.Hs.symbols
ABCA6,h.all.v2023.2.Hs.symbols
KLF1,h.all.v2023.2.Hs.symbols
HSD17B6,h.all.v2023.2.Hs.symbols
TTR,h.all.v2023.2.Hs.symbols
SULT1B1,h.all.v2023.2.Hs.symbols
SLCO1A2,h.all.v2023.2.Hs.symbols
CH25H,h.all.v2023.2.Hs.symbols
PEX7,h.all.v2023.2.Hs.symbols
HSD17B4,h.all.v2023.2.Hs.symbols
SLC22A18,h.all.v2023.2.Hs.symbols
GC,h.all.v2023.2.Hs.symbols
GSTK1,h.all.v2023.2.Hs.symbols
LIPE,h.all.v2023.2.Hs.symbols
CAT,h.all.v2023.2.Hs.symbols
ACSL1,h.all.v2023.2.Hs.symbols
HAO1,h.all.v2023.2.Hs.symbols
NR0B2,h.all.v2023.2.Hs.symbols
NR1H4,h.all.v2023.2.Hs.symbols
SLC27A5,h.all.v2023.2.Hs.symbols
NR1I2,h.all.v2023.2.Hs.symbols
PEX11A,h.all.v2023.2.Hs.symbols
ABCD3,h.all.v2023.2.Hs.symbols
EPHX2,h.all.v2023.2.Hs.symbols
SERPINA6,h.all.v2023.2.Hs.symbols
ABCD1,h.all.v2023.2.Hs.symbols
PEX1,h.all.v2023.2.Hs.symbols
BBOX1,h.all.v2023.2.Hs.symbols
PEX19,h.all.v2023.2.Hs.symbols
SOAT2,h.all.v2023.2.Hs.symbols
BMP6,h.all.v2023.2.Hs.symbols
ACSL5,h.all.v2023.2.Hs.symbols
NUDT12,h.all.v2023.2.Hs.symbols
HACL1,h.all.v2023.2.Hs.symbols
PHYH,h.all.v2023.2.Hs.symbols
AKR1D1,h.all.v2023.2.Hs.symbols
GNPAT,h.all.v2023.2.Hs.symbols
EFHC1,h.all.v2023.2.Hs.symbols
ABCG8,h.all.v2023.2.Hs.symbols
NPC1,h.all.v2023.2.Hs.symbols
RBP1,h.all.v2023.2.Hs.symbols
PEX13,h.all.v2023.2.Hs.symbols
ALDH8A1,h.all.v2023.2.Hs.symbols
CYP46A1,h.all.v2023.2.Hs.symbols
CYP27A1,h.all.v2023.2.Hs.symbols
GNMT,h.all.v2023.2.Hs.symbols
ABCD2,h.all.v2023.2.Hs.symbols
LCK,h.all.v2023.2.Hs.symbols
ABCA8,h.all.v2023.2.Hs.symbols
AR,h.all.v2023.2.Hs.symbols
HSD17B11,h.all.v2023.2.Hs.symbols
FADS2,h.all.v2023.2.Hs.symbols
RETSAT,h.all.v2023.2.Hs.symbols
AMACR,h.all.v2023.2.Hs.symbols
NR3C2,h.all.v2023.2.Hs.symbols
SLC23A1,h.all.v2023.2.Hs.symbols
GSTO1,h.all.v2023.2.Hs.symbols
ACP1,h.all.v2023.2.Hs.symbols
MCCC2,h.all.v2023.2.Hs.symbols
RBP4,h.all.v2023.2.Hs.symbols
CNDP2,h.all.v2023.2.Hs.symbols
ARPP19,h.all.v2023.2.Hs.symbols
ARG2,h.all.v2023.2.Hs.symbols
CDA,h.all.v2023.2.Hs.symbols
BCAT1,h.all.v2023.2.Hs.symbols
BPHL,h.all.v2023.2.Hs.symbols
ENTPD5,h.all.v2023.2.Hs.symbols
IGF1,h.all.v2023.2.Hs.symbols
MARCHF6,h.all.v2023.2.Hs.symbols
PTGDS,h.all.v2023.2.Hs.symbols
GABARAPL1,h.all.v2023.2.Hs.symbols
SLC22A1,h.all.v2023.2.Hs.symbols
AHCY,h.all.v2023.2.Hs.symbols
VNN1,h.all.v2023.2.Hs.symbols
CYP17A1,h.all.v2023.2.Hs.symbols
ATP2A2,h.all.v2023.2.Hs.symbols
HGFAC,h.all.v2023.2.Hs.symbols
ANGPTL3,h.all.v2023.2.Hs.symbols
CYP2S1,h.all.v2023.2.Hs.symbols
ADH7,h.all.v2023.2.Hs.symbols
CSAD,h.all.v2023.2.Hs.symbols
DHPS,h.all.v2023.2.Hs.symbols
CYP1A1,h.all.v2023.2.Hs.symbols
FETUB,h.all.v2023.2.Hs.symbols
TAT,h.all.v2023.2.Hs.symbols
TDO2,h.all.v2023.2.Hs.symbols
DDAH2,h.all.v2023.2.Hs.symbols
KARS1,h.all.v2023.2.Hs.symbols
SLC1A5,h.all.v2023.2.Hs.symbols
LPIN2,h.all.v2023.2.Hs.symbols
AP4B1,h.all.v2023.2.Hs.symbols
PDK4,h.all.v2023.2.Hs.symbols
JUP,h.all.v2023.2.Hs.symbols
CD36,h.all.v2023.2.Hs.symbols
ALDH3A1,h.all.v2023.2.Hs.symbols
ALDH2,h.all.v2023.2.Hs.symbols
PGD,h.all.v2023.2.Hs.symbols
ATOH8,h.all.v2023.2.Hs.symbols
NFS1,h.all.v2023.2.Hs.symbols
HES6,h.all.v2023.2.Hs.symbols
XDH,h.all.v2023.2.Hs.symbols
LCAT,h.all.v2023.2.Hs.symbols
ALAS1,h.all.v2023.2.Hs.symbols
AKR1C3,h.all.v2023.2.Hs.symbols
REG1A,h.all.v2023.2.Hs.symbols
TKFC,h.all.v2023.2.Hs.symbols
FMO3,h.all.v2023.2.Hs.symbols
FMO1,h.all.v2023.2.Hs.symbols
TPST1,h.all.v2023.2.Hs.symbols
ACOX1,h.all.v2023.2.Hs.symbols
DDT,h.all.v2023.2.Hs.symbols
IL1R1,h.all.v2023.2.Hs.symbols
ACSM1,h.all.v2023.2.Hs.symbols
ACOX3,h.all.v2023.2.Hs.symbols
HSD17B2,h.all.v2023.2.Hs.symbols
SLC35B1,h.all.v2023.2.Hs.symbols
PSMB10,h.all.v2023.2.Hs.symbols
ENPEP,h.all.v2023.2.Hs.symbols
ADH1C,h.all.v2023.2.Hs.symbols
MTHFD1,h.all.v2023.2.Hs.symbols
POR,h.all.v2023.2.Hs.symbols
SMOX,h.all.v2023.2.Hs.symbols
PINK1,h.all.v2023.2.Hs.symbols
SLC46A3,h.all.v2023.2.Hs.symbols
FAH,h.all.v2023.2.Hs.symbols
ACO2,h.all.v2023.2.Hs.symbols
TMBIM6,h.all.v2023.2.Hs.symbols
CYP2J2,h.all.v2023.2.Hs.symbols
PYCR1,h.all.v2023.2.Hs.symbols
