Gene Name,Source
HIF3A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HJURP,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HLF,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HMCN2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HMGB3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HMMR,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HMX2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HMX3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HORMAD1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HOXA2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HOXA4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HOXA5,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HOXA6,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HOXA7,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HOXB1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HOXB13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HOXB9,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HOXC10,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HOXC11,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HOXC12,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HOXC13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HOXD12,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HPD,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HPN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HPSE2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HS3ST4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HS3ST5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HS6ST3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HSD11B1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HSD17B13,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HSD17B6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HSH2D,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HSPB2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HSPB6,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HSPB7,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HTN1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HTR1A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HTR1D,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HTR1E,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HTR2A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HTR2C,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HTR3A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HUS1B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IAPP,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IBSP,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IFI6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IFITM5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IFNB1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IFNL1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IFNL2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IFNL3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IGF1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
IGF2BP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IGF2BP3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IGFALS,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IGFBP1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
IGFBP6,GDC_DEGs_Downregulated_Project_TCGA-BRCA
IGFBPL1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IGFL2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IGFL3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IGSF10,GDC_DEGs_Downregulated_Project_TCGA-BRCA
IGSF23,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IHO1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
IL12B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IL17B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
IL17C,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IL17D,GDC_DEGs_Downregulated_Project_TCGA-BRCA
IL17REL,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IL19,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IL20,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IL21,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IL21R,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IL24,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IL33,GDC_DEGs_Downregulated_Project_TCGA-BRCA
IL36RN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IL4I1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IL6,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ILDR2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
INA,GDC_DEGs_Upregulated_Project_TCGA-BRCA
INHBA,GDC_DEGs_Upregulated_Project_TCGA-BRCA
INHBE,GDC_DEGs_Upregulated_Project_TCGA-BRCA
INMT,GDC_DEGs_Downregulated_Project_TCGA-BRCA
INSM1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
INSYN2A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
INSYN2B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
IQANK1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IQGAP3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
IQSEC3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
IRX6,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ISG15,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ISL2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ISM1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ISX,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ITGA7,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ITIH2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ITIH5,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ITLN1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ITLN2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ITM2A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ITPKA,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ITPRIPL1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
IVL,GDC_DEGs_Upregulated_Project_TCGA-BRCA
JAKMIP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
JAM2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
JPH2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
JPH3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
JPT1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNA1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KCNA2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KCNA4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KCNB1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KCNE1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KCNE1B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KCNE4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNF1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNG1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNG3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNH1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNH2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNH6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNH8,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KCNIP2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KCNJ10,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNJ16,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KCNJ18,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNJ3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNJ4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNJ6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNK15,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNK16,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNK9,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KCNMB1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KIAA0319,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KIAA0408,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KIF11,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KIF14,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KIF15,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KIF18A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KIF18B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KIF1A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KIF20A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KIF23,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KIF26B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KIF2C,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KIF4A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KIF4B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KIFC1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KIFC2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KISS1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KISS1R,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KIT,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KL,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KLB,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KLF14,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KLF15,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KLF4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KLHDC7B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KLHL1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KLHL13,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KLHL29,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KLHL30,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KLHL31,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KLHL33,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KLHL34,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KLHL38,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KLHL4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KLK4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KNCN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KNL1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KPNA2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KPNA7,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KPRP,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KREMEN2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KRT2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KRT20,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KRT3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KRT31,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KRT34,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KRT35,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KRT37,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KRT38,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KRT75,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KRT81,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KRTAP13-4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
KRTAP3-1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KRTAP4-1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KRTAP5-6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
KY,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LAMP5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LBX1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LCN1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LCN12,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LCN6,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LDB2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LDLRAD2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LEF1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LEP,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LEPR,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LGALS12,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LGALS9B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LGALS9C,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LGI4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LGSN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LHCGR,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LHFPL6,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LHX1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LHX2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LHX3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LHX9,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LIFR,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LILRB5,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LIMS2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LIN28A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LIN28B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LINC00514,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LINC00634,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LINGO1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LIPE,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LIX1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LKAAEAR1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LMNB1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LMOD1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LMX1A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LPL,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LRFN2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LRG1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LRRC15,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LRRC2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LRRC31,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LRRC38,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LRRC3B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LRRC46,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LRRC53,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LRRC70,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LRRC73,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LRRIQ4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LRRN3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LRRN4CL,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LRTM2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LTB,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LVRN,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LY6H,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LY6L,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LYPD1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LYVE1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
LYZL1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
LYZL2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAB21L1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MAB21L4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAD2L1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAEL,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAFA,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAGEA1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAGEA10,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAGEA11,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAGEA12,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAGEA2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAGEA3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAGEA4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAGEA6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAGEA9B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAGEB1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAGEB2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAGEC1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAGEC2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MALRD1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAMDC2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MAOA,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MAP1LC3C,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MAPK15,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAPK8IP2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MARCHF10,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MARCHF4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MAS1L,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MASP1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MAST1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MATN2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MATN3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MC5R,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MCAM,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MCIDAS,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MCM10,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MEDAG,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MELK,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MEOX1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MEOX2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
METRN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
METTL11B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MEX3A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MFAP2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MFAP4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MGARP,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MGAT5B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MGLL,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MICU3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MINAR2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MINDY4B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MIOX,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MISP,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MKI67,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MKRN3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MLXIPL,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MMD,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MME,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MMP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MMP10,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MMP11,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MMP12,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MMP13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MMP27,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MMP3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MMP9,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MMRN1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MND1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MNX1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MOCS1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MOGAT1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MRAP,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MRAS,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MRGPRF,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MRGPRX2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MRGPRX3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MS4A15,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MS4A8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MSLN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MSLNL,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MSMB,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MT1H,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MT1M,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MT3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MTARC1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MTFR2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MTURN,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MUC1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MUC13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MUC19,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MUC2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MUC21,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MUC5AC,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MUC5B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MYBL1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MYBL2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MYH1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MYH11,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MYLK,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MYLK2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MYMX,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MYO3B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MYOC,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MYOCD,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MYOG,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MYOM1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MYOM2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
MYT1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
MYZAP,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NAALAD2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NAT1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NAT16,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NAT8L,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NBPF4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NBPF6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NCAN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NCAPG,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NCAPH,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NCCRP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NDC80,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NDRG2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NDST4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NEIL3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NEK2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NELL1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NELL2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NETO1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NEU4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NEURL1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NEUROD1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NEUROD4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NGB,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NIPSNAP3B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NKAIN1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NKAPL,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NKX2-2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NKX2-3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NKX2-5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NKX3-2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NKX6-1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NLGN1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NMU,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NMUR1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NNAT,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NOTUM,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NPAS4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NPBWR1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NPHS1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NPR1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NPR3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NPW,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NPY2R,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NR3C2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NR4A3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NRG1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NRG2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NRN1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NSG1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NSG2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NT5DC4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NTF4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NTNG1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NTRK2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NTSR1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NUAK2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NUF2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NUPR2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
